"","temperature","treatment","cage","survival","sex","Label_new","femur","thorax","tibia","wing"
"311",18,"NP",3,6,"M","18_NP_3_6_M_21",0.641,0.885,0.641,1.725
"312",18,"NP",3,6,"M","18_NP_3_6_M_23",0.659,0.927,0.658,1.754
"313",18,"NP",3,6,"M","18_NP_3_6_M_25",0.693,0.962,0.715,1.891
"314",18,"NP",3,6,"M","18_NP_3_6_M_26",0.584,0.856,0.555,1.561
"315",18,"NP",3,6,"M","18_NP_3_6_M_31",0.691,0.951,0.624,1.792
"316",18,"NP",3,6,"M","18_NP_3_6_M_34",0.656,0.939,0.658,1.761
"317",18,"NP",3,6,"M","18_NP_3_6_M_35",0.614,0.853,0.57,1.606
"318",18,"NP",3,6,"M","18_NP_3_6_M_36",0.646,0.933,0.657,1.76
"319",18,"NP",3,6,"M","18_NP_3_6_M_42",0.629,0.906,0.642,1.73
"320",18,"NP",3,6,"M","18_NP_3_6_M_43",0.671,0.9,0.657,1.73
"321",18,"NP",3,6,"M","18_NP_3_6_M_47",0.66,0.933,0.692,1.761
"322",18,"NP",3,6,"M","18_NP_3_6_M_48",0.675,1.003,0.678,1.805
"323",18,"NP",3,6,"M","18_NP_3_6_M_50",0.675,0.962,0.687,1.881
"324",18,"NP",3,6,"M","18_NP_3_6_M_52",0.672,0.931,0.682,1.732
"325",18,"NP",3,6,"M","18_NP_3_6_M_54",0.68,0.963,0.681,1.8
"326",18,"NP",3,6,"M","18_NP_3_6_M_59",0.653,0.899,0.634,1.746
"327",18,"NP",3,6,"M","18_NP_3_6_M_62",0.686,0.948,0.718,1.787
"328",18,"NP",3,6,"M","18_NP_3_6_M_64",0.687,0.89,0.683,1.841
"329",18,"NP",3,6,"M","18_NP_3_6_M_70",0.658,0.961,0.674,1.797
"330",18,"NP",3,6,"M","18_NP_3_6_M_71",0.658,0.933,0.664,1.785
"331",18,"NP",3,6,"M","18_NP_3_6_M_74",0.661,0.926,0.672,1.791
"332",18,"NP",3,6,"M","18_NP_3_6_M_77",0.65,0.942,0.662,1.8
"333",18,"NP",3,6,"M","18_NP_3_6_M_79",0.708,0.967,0.718,1.813
"334",18,"NP",3,6,"M","18_NP_3_6_M_80",0.66,0.95,0.659,1.759
"335",18,"NP",3,6,"M","18_NP_3_6_M_81",0.692,0.964,0.688,1.875
"336",18,"NP",3,6,"M","18_NP_3_6_M_84",0.679,0.96,0.681,1.823
"337",18,"NP",3,6,"M","18_NP_3_6_M_85",0.634,0.885,0.604,1.703
"338",18,"NP",3,6,"M","18_NP_3_6_M_87",0.668,0.907,0.655,1.834
"339",18,"NP",3,6,"M","18_NP_3_6_M_90",0.666,0.996,0.66,1.858
"340",18,"NP",3,6,"M","18_NP_3_6_M_91",0.647,0.901,0.645,NA
"341",18,"NP",3,6,"M","18_NP_3_6_M_93",0.696,0.934,0.681,1.857
"342",18,"NP",3,6,"M","18_NP_3_6_M_94",0.655,0.94,0.663,1.753
"343",18,"NP",3,6,"M","18_NP_3_6_M_96",0.638,0.936,0.652,1.77
"344",18,"NP",3,6,"M","18_NP_3_6_M_99",0.682,0.938,0.681,1.808
"345",18,"NP",3,6,"M","18_NP_3_6_M_101",0.648,0.902,0.637,1.739
"346",18,"NP",3,6,"M","18_NP_3_6_M_105",0.635,0.903,0.653,1.78
"347",18,"NP",3,6,"M","18_NP_3_6_M_106",0.652,0.916,0.637,1.784
"348",18,"NP",3,6,"M","18_NP_3_6_M_108",0.645,0.893,0.631,1.798
"349",18,"NP",3,6,"M","18_NP_3_6_M_110",0.63,0.887,0.627,1.65
"350",18,"NP",3,6,"M","18_NP_3_6_M_111",0.653,0.918,0.659,1.765
"351",18,"NP",3,6,"M","18_NP_3_6_M_114",0.665,0.926,0.665,1.869
"352",18,"P",1,1,"F","18_P_1_1_F_2",0.691,1.018,0.672,2.04
"353",18,"P",1,1,"F","18_P_1_1_F_3",0.661,0.845,0.627,1.745
"354",18,"P",1,1,"F","18_P_1_1_F_4",0.702,1.017,0.697,1.982
"355",18,"P",1,1,"F","18_P_1_1_F_6",0.686,1.113,0.69,1.995
"356",18,"P",1,1,"F","18_P_1_1_F_8",0.763622,1.022516,0.735674,2.205746
"357",18,"P",1,1,"F","18_P_1_1_F_9",0.698644,1.02812,0.665162,2.030698
"358",18,"P",1,1,"F","18_P_1_1_F_10",0.757884,1.149566,0.756376,NA
"359",18,"P",1,1,"F","18_P_1_1_F_11",NA,1.147388,NA,2.241544
"360",18,"P",1,1,"F","18_P_1_1_F_12",NA,1.164186,NA,2.213104
"361",18,"P",1,1,"F","18_P_1_1_F_14",0.748384,1.15382,0.72098,2.222212
"362",18,"P",1,1,"F","18_P_1_1_F_15",NA,NA,NA,2.10143
"363",18,"P",1,1,"F","18_P_1_1_F_16",0.738336,1.09308,0.748684,2.14811
"364",18,"P",1,1,"F","18_P_1_1_F_19",NA,1.125,NA,1.996
"365",18,"P",1,1,"F","18_P_1_1_F_21",NA,1.055,NA,2.034
"366",18,"P",1,1,"F","18_P_1_1_F_22",0.719,1.165,0.733,2.119
"367",18,"P",1,1,"F","18_P_1_1_F_23",0.684,1.005,0.688,1.947
"368",18,"P",1,1,"F","18_P_1_1_F_24",0.741,1.055,0.721,2.11
"369",18,"P",1,1,"F","18_P_1_1_F_25",0.644,1.031,0.673,1.994
"370",18,"P",1,1,"M","18_P_1_1_M_1",0.651,0.915,0.639,1.779
"371",18,"P",1,1,"M","18_P_1_1_M_5",0.672,0.995,0.666,1.791
"372",18,"P",1,1,"M","18_P_1_1_M_7",0.723062,0.948,0.688096,1.917786
"373",18,"P",1,1,"M","18_P_1_1_M_13",NA,NA,NA,1.90064
"374",18,"P",1,1,"M","18_P_1_1_M_18",NA,0.942,NA,1.764
"375",18,"P",1,1,"M","18_P_1_1_M_20",0.646,0.953,0.631,1.779
"376",18,"P",1,2,"F","18_P_1_2_F_3",0.687,1.043,0.724,2.006
"377",18,"P",1,2,"F","18_P_1_2_F_4",NA,1.057,NA,2.031
"378",18,"P",1,2,"F","18_P_1_2_F_5",NA,1.023,NA,2.011
"379",18,"P",1,2,"F","18_P_1_2_F_6",0.756,1.138,0.73,2.178
"380",18,"P",1,2,"F","18_P_1_2_F_7",NA,1.026,NA,1.981
"381",18,"P",1,2,"F","18_P_1_2_F_8",NA,NA,NA,1.986
"382",18,"P",1,2,"F","18_P_1_2_F_11",NA,0.921,NA,NA
"383",18,"P",1,2,"F","18_P_1_2_F_12",0.709,1.041,0.677,1.972
"384",18,"P",1,2,"F","18_P_1_2_F_13",0.704,1.069,0.683,1.973
"385",18,"P",1,2,"M","18_P_1_2_M_1",0.644,0.886,0.664,1.744
"386",18,"P",1,2,"M","18_P_1_2_M_9",0.67,0.957,0.662,1.752
"387",18,"P",1,2,"M","18_P_1_2_M_10",0.665,0.937,0.662,1.801
"388",18,"P",1,3,"F","18_P_1_3_F_1",0.668,1.026,0.619,1.912
"389",18,"P",1,3,"F","18_P_1_3_F_3",0.775,1.187,0.797,2.162
"390",18,"P",1,3,"M","18_P_1_3_M_2",NA,0.96,NA,NA
"391",18,"P",1,3,"M","18_P_1_3_M_4",0.631,0.898,0.609,1.82
"392",18,"P",1,3,"M","18_P_1_3_M_5",NA,0.913,NA,NA
"393",18,"P",1,4,"F","18_P_1_4_F_1",0.735,1.095,0.721,2.158
"394",18,"P",1,4,"F","18_P_1_4_F_3",0.713,1.074,0.7,1.977
"395",18,"P",1,4,"F","18_P_1_4_F_5",0.707,1.073,0.706,1.987
"396",18,"P",1,4,"F","18_P_1_4_F_6",0.725,1.109,0.707,2.054
"397",18,"P",1,4,"F","18_P_1_4_F_9",NA,1.093,NA,2.013
"398",18,"P",1,4,"M","18_P_1_4_M_2",0.679,0.937,0.662,1.731
"399",18,"P",1,4,"M","18_P_1_4_M_4",0.672,0.977,0.641,1.777
"400",18,"P",1,4,"M","18_P_1_4_M_7",0.639,0.873,0.671,1.77
"401",18,"P",1,4,"M","18_P_1_4_M_8",NA,NA,NA,1.83
"402",18,"P",1,4,"M","18_P_1_4_M_10",0.692,0.985,0.665,1.83
"403",18,"P",1,5,"F","18_P_1_5_F_1",0.73,1.047,0.706,2.012
"404",18,"P",1,5,"F","18_P_1_5_F_2",0.708,1.039,0.684,1.996
"405",18,"P",1,5,"F","18_P_1_5_F_4",NA,1.087,NA,NA
"406",18,"P",1,5,"F","18_P_1_5_F_6",0.67,1.032,0.664,NA
"407",18,"P",1,5,"F","18_P_1_5_F_7",NA,1.069,NA,NA
"408",18,"P",1,5,"F","18_P_1_5_F_11",NA,1.097,NA,2.121
"409",18,"P",1,5,"F","18_P_1_5_F_12",0.683,1.015,0.681,NA
"410",18,"P",1,5,"F","18_P_1_5_F_13",0.622,0.88,0.602,1.69
"411",18,"P",1,5,"M","18_P_1_5_M_3",0.662,0.923,0.649,1.802
"412",18,"P",1,5,"M","18_P_1_5_M_5",0.638,NA,0.574,1.753
"413",18,"P",1,5,"M","18_P_1_5_M_9",0.641,0.924,0.616,1.699
"414",18,"P",1,6,"F","18_P_1_6_F_1",0.688,1.007,0.667,1.923
"415",18,"P",1,6,"F","18_P_1_6_F_4",0.676,1.044,0.688,1.992
"416",18,"P",1,6,"F","18_P_1_6_F_7",0.708,1.035,0.711,1.936
"417",18,"P",1,6,"F","18_P_1_6_F_8",0.708,1.089,0.733,2.04
"418",18,"P",1,6,"F","18_P_1_6_F_15",0.691,1.007,0.681,1.96
"419",18,"P",1,6,"F","18_P_1_6_F_16",0.716,1.077,0.727,2.003
"420",18,"P",1,6,"F","18_P_1_6_F_18",0.701,1.082,0.689,1.966
"421",18,"P",1,6,"F","18_P_1_6_F_20",0.641,0.955,0.642,1.891
"422",18,"P",1,6,"F","18_P_1_6_F_21",0.682,1.027,0.683,2.005
"423",18,"P",1,6,"F","18_P_1_6_F_22",0.72,1.053,0.712,2.043
"424",18,"P",1,6,"F","18_P_1_6_F_23",NA,1.029,0.709,2.015
"425",18,"P",1,6,"F","18_P_1_6_F_25",0.699,1.021,0.694,2.005
"426",18,"P",1,6,"F","18_P_1_6_F_26",0.743,1.098,0.708,2.112
"427",18,"P",1,6,"F","18_P_1_6_F_27",NA,1.095,0.7,2.103
"428",18,"P",1,6,"F","18_P_1_6_F_29",0.713,1.054,0.695,2.014
"429",18,"P",1,6,"F","18_P_1_6_F_30",0.686,1.015,0.682,2.03
"430",18,"P",1,6,"F","18_P_1_6_F_33",0.661,0.949,0.672,1.951
"431",18,"P",1,6,"F","18_P_1_6_F_36",0.697,1.075,0.708,2.011
"432",18,"P",1,6,"F","18_P_1_6_F_37",0.693,1.044,0.682,2.071
"433",18,"P",1,6,"F","18_P_1_6_F_38",0.719,1.088,0.721,2.04
"434",18,"P",1,6,"F","18_P_1_6_F_41",0.694,1.035,0.673,2.032
"435",18,"P",1,6,"F","18_P_1_6_F_43",0.723,1.083,0.709,1.975
"436",18,"P",1,6,"F","18_P_1_6_F_48",0.706,1.014,0.687,1.952
"437",18,"P",1,6,"F","18_P_1_6_F_49",0.705,1.068,0.692,1.95
"438",18,"P",1,6,"F","18_P_1_6_F_54",0.717,1.092,0.701,2.174
"439",18,"P",1,6,"F","18_P_1_6_F_55",0.699,1.075,0.702,2.02
"440",18,"P",1,6,"F","18_P_1_6_F_56",0.73,1.048,0.738,2.063
"441",18,"P",1,6,"F","18_P_1_6_F_57",0.721,1.073,0.712,2.009
"442",18,"P",1,6,"F","18_P_1_6_F_59",0.707,1.084,0.714,1.978
"443",18,"P",1,6,"F","18_P_1_6_F_64",0.735,1.104,0.757,2.124
"444",18,"P",1,6,"F","18_P_1_6_F_65",0.707,1.031,0.683,1.93
"445",18,"P",1,6,"F","18_P_1_6_F_68",0.699,1.012,0.701,1.971
"446",18,"P",1,6,"F","18_P_1_6_F_69",0.696,1.131,0.665,2.003
"447",18,"P",1,6,"F","18_P_1_6_F_70",0.716,1.092,0.698,2.08
"448",18,"P",1,6,"F","18_P_1_6_F_72",0.718,1.098,0.705,2.045
"449",18,"P",1,6,"F","18_P_1_6_F_73",0.712,1.021,0.72,1.978
"450",18,"P",1,6,"F","18_P_1_6_F_74",0.714,1.026,0.741,2.074
"451",18,"P",1,6,"F","18_P_1_6_F_75",0.716,0.996,0.711,1.938
"452",18,"P",1,6,"F","18_P_1_6_F_76",0.717,1.047,0.707,1.985
"453",18,"P",1,6,"F","18_P_1_6_F_77",0.676,0.989,0.668,1.963
"454",18,"P",1,6,"F","18_P_1_6_F_82",0.719,1.057,0.709,2.047
"455",18,"P",1,6,"F","18_P_1_6_F_86",0.71,1.052,0.694,2.035
"456",18,"P",1,6,"F","18_P_1_6_F_87",0.661,0.895,0.668,1.815
"457",18,"P",1,6,"F","18_P_1_6_F_88",0.721,1.089,0.735,2.055
"458",18,"P",1,6,"F","18_P_1_6_F_90",0.704,1.064,0.662,2.066
"459",18,"P",1,6,"F","18_P_1_6_F_93",0.695,1.02,0.698,2.014
"460",18,"P",1,6,"F","18_P_1_6_F_94",0.705,1.087,0.714,2.002
"461",18,"P",1,6,"F","18_P_1_6_F_95",0.707,1.084,0.685,2.035
"462",18,"P",1,6,"F","18_P_1_6_F_96",0.736,1.044,0.726,1.949
"463",18,"P",1,6,"F","18_P_1_6_F_97",0.735,1.08,0.731,2.143
"464",18,"P",1,6,"F","18_P_1_6_F_100",0.729,1.093,0.708,2.025
"465",18,"P",1,6,"F","18_P_1_6_F_101",0.681,0.972,0.671,1.934
"466",18,"P",1,6,"F","18_P_1_6_F_103",0.736,1.079,0.731,2.044
"467",18,"P",1,6,"F","18_P_1_6_F_104",0.684,1.022,0.665,1.933
"468",18,"P",1,6,"F","18_P_1_6_F_109",0.687,1.048,0.668,2.004
"469",18,"P",1,6,"F","18_P_1_6_F_111",0.687,0.98,0.675,2.002
"470",18,"P",1,6,"F","18_P_1_6_F_116",0.701,1.076,0.705,2.058
"471",18,"P",1,6,"F","18_P_1_6_F_118",0.711,1.035,0.705,2.009
"472",18,"P",1,6,"F","18_P_1_6_F_119",0.736,1.136,0.72,2.041
"473",18,"P",1,6,"M","18_P_1_6_M_2",0.669,0.925,0.664,1.821
"474",18,"P",1,6,"M","18_P_1_6_M_3",0.668,0.949,0.655,1.812
"475",18,"P",1,6,"M","18_P_1_6_M_5",0.653,0.899,0.626,1.745
"476",18,"P",1,6,"M","18_P_1_6_M_6",0.698,0.967,0.69,1.784
"477",18,"P",1,6,"M","18_P_1_6_M_9",0.667,0.96,0.614,1.691
"478",18,"P",1,6,"M","18_P_1_6_M_10",0.67,0.964,0.644,1.746
"479",18,"P",1,6,"M","18_P_1_6_M_11",0.694,0.946,0.652,1.848
"480",18,"P",1,6,"M","18_P_1_6_M_12",0.63,0.843,0.63,1.728
"481",18,"P",1,6,"M","18_P_1_6_M_13",0.626,0.861,0.607,1.692
"482",18,"P",1,6,"M","18_P_1_6_M_14",0.678,0.995,0.675,1.767
"483",18,"P",1,6,"M","18_P_1_6_M_17",0.675,1.001,0.673,1.872
"484",18,"P",1,6,"M","18_P_1_6_M_19",0.617,0.845,0.619,1.752
"485",18,"P",1,6,"M","18_P_1_6_M_24",0.664,0.954,0.637,1.778
"486",18,"P",1,6,"M","18_P_1_6_M_28",0.683,0.968,0.662,1.858
"487",18,"P",1,6,"M","18_P_1_6_M_31",0.688,0.96,0.67,1.837
"488",18,"P",1,6,"M","18_P_1_6_M_32",0.674,0.96,0.668,1.85
"489",18,"P",1,6,"M","18_P_1_6_M_34",0.68,1.002,0.672,1.862
"490",18,"P",1,6,"M","18_P_1_6_M_35",0.671,0.974,0.687,1.843
"491",18,"P",1,6,"M","18_P_1_6_M_39",0.713,1.001,0.693,1.954
"492",18,"P",1,6,"M","18_P_1_6_M_40",0.694,0.988,0.694,1.848
"493",18,"P",1,6,"M","18_P_1_6_M_42",0.701,0.977,0.688,1.834
"494",18,"P",1,6,"M","18_P_1_6_M_44",0.692,0.899,0.713,NA
"495",18,"P",1,6,"M","18_P_1_6_M_45",0.683,0.963,0.669,1.783
"496",18,"P",1,6,"M","18_P_1_6_M_46",0.686,0.961,0.642,1.829
"497",18,"P",1,6,"M","18_P_1_6_M_47",0.68,0.937,0.686,1.868
"498",18,"P",1,6,"M","18_P_1_6_M_50",0.7,0.998,0.709,1.869
"499",18,"P",1,6,"M","18_P_1_6_M_51",0.673,0.971,0.64,1.827
"500",18,"P",1,6,"M","18_P_1_6_M_52",0.664,0.91,0.676,1.809
"501",18,"P",1,6,"M","18_P_1_6_M_53",0.65,0.904,0.651,1.79
"502",18,"P",1,6,"M","18_P_1_6_M_58",0.711,0.969,0.706,1.906
"503",18,"P",1,6,"M","18_P_1_6_M_60",0.67,0.969,0.652,1.816
"504",18,"P",1,6,"M","18_P_1_6_M_61",0.674,0.913,0.657,1.795
"505",18,"P",1,6,"M","18_P_1_6_M_62",0.683,0.885,0.661,1.754
"506",18,"P",1,6,"M","18_P_1_6_M_63",0.666,0.957,0.63,1.745
"507",18,"P",1,6,"M","18_P_1_6_M_66",0.717,0.988,0.701,1.887
"508",18,"P",1,6,"M","18_P_1_6_M_67",0.663,0.911,0.652,1.773
"509",18,"P",1,6,"M","18_P_1_6_M_71",NA,0.911,0.662,1.701
"510",18,"P",1,6,"M","18_P_1_6_M_78",0.661,0.926,0.623,1.765
"511",18,"P",1,6,"M","18_P_1_6_M_79",0.664,0.936,0.663,1.811
"512",18,"P",1,6,"M","18_P_1_6_M_80",0.654,0.993,0.688,1.852
"513",18,"P",1,6,"M","18_P_1_6_M_81",0.58,0.808,0.56,1.522
"514",18,"P",1,6,"M","18_P_1_6_M_83",0.676,0.913,0.682,1.839
"515",18,"P",1,6,"M","18_P_1_6_M_84",0.637,0.947,0.608,1.763
"516",18,"P",1,6,"M","18_P_1_6_M_85",0.665,0.956,0.667,1.795
"517",18,"P",1,6,"M","18_P_1_6_M_89",0.685,NA,0.706,1.876
"518",18,"P",1,6,"M","18_P_1_6_M_91",0.69,0.971,0.695,1.829
"519",18,"P",1,6,"M","18_P_1_6_M_92",0.654,0.944,0.662,1.803
"520",18,"P",1,6,"M","18_P_1_6_M_98",0.728,1.02,0.736,1.955
"521",18,"P",1,6,"M","18_P_1_6_M_99",0.632,0.955,0.653,1.791
"522",18,"P",1,6,"M","18_P_1_6_M_102",0.644,0.938,0.654,1.787
"523",18,"P",1,6,"M","18_P_1_6_M_105",0.677,0.912,0.666,1.792
"524",18,"P",1,6,"M","18_P_1_6_M_106",0.672,0.892,0.659,1.773
"525",18,"P",1,6,"M","18_P_1_6_M_107",0.683,0.933,0.656,1.781
"526",18,"P",1,6,"M","18_P_1_6_M_108",0.638,0.905,0.64,1.742
"527",18,"P",1,6,"M","18_P_1_6_M_110",0.673,0.962,0.671,1.79
"528",18,"P",1,6,"M","18_P_1_6_M_112",0.675,0.932,0.655,1.826
"529",18,"P",1,6,"M","18_P_1_6_M_113",0.66,0.917,0.642,1.801
"530",18,"P",1,6,"M","18_P_1_6_M_114",0.633,0.914,0.632,1.701
"531",18,"P",1,6,"M","18_P_1_6_M_115",0.587,0.808,0.594,1.618
"532",18,"P",1,6,"M","18_P_1_6_M_117",0.649,0.915,0.624,1.8
"533",18,"P",2,1,"F","18_P_2_1_F_1",0.661,1.015,0.647,1.934
"534",18,"P",2,1,"F","18_P_2_1_F_2",0.698,1.098,0.669,NA
"535",18,"P",2,1,"F","18_P_2_1_F_3",NA,1.101,NA,2.012
"536",18,"P",2,1,"F","18_P_2_1_F_12",0.664,1.021,0.644,1.938
"537",18,"P",2,1,"F","18_P_2_1_F_13",0.724,1.042,0.681,2.022
"538",18,"P",2,1,"F","18_P_2_1_F_21",NA,0.802,NA,NA
"539",18,"P",2,1,"F","18_P_2_1_F_22",NA,1.06,NA,NA
"540",18,"P",2,1,"F","18_P_2_1_F_23",0.65,1.009,0.663,1.912
"541",18,"P",2,1,"M","18_P_2_1_M_4",0.639,0.928,0.613,1.692
"542",18,"P",2,1,"M","18_P_2_1_M_5",NA,0.758,NA,NA
"543",18,"P",2,1,"M","18_P_2_1_M_6",0.651,0.929,0.668,1.784
"544",18,"P",2,1,"M","18_P_2_1_M_7",0.611,0.905,0.606,1.802
"545",18,"P",2,1,"M","18_P_2_1_M_8",0.614,0.95,0.654,1.776
"546",18,"P",2,1,"M","18_P_2_1_M_9",0.647,0.935,0.656,NA
"547",18,"P",2,1,"M","18_P_2_1_M_10",0.686,0.971,0.674,1.777
"548",18,"P",2,1,"M","18_P_2_1_M_11",0.645,0.946,0.596,1.774
"549",18,"P",2,1,"M","18_P_2_1_M_14",0.666,0.955,0.598,1.74
"550",18,"P",2,1,"M","18_P_2_1_M_15",NA,0.935,NA,NA
"551",18,"P",2,1,"M","18_P_2_1_M_16",0.622,0.905,0.626,1.722
"552",18,"P",2,1,"M","18_P_2_1_M_17",0.589,0.854,0.573,1.645
"553",18,"P",2,1,"M","18_P_2_1_M_18",NA,0.856,NA,NA
"554",18,"P",2,1,"M","18_P_2_1_M_19",0.638,0.929,0.621,1.78
"555",18,"P",2,1,"M","18_P_2_1_M_20",0.679,0.934,0.633,1.795
"556",18,"P",2,2,"F","18_P_2_2_F_1",0.675,1.083,0.677,2.013
"557",18,"P",2,2,"F","18_P_2_2_F_4",0.694,1.059,0.708,1.991
"558",18,"P",2,2,"F","18_P_2_2_F_5",NA,1.025,NA,1.906
"559",18,"P",2,2,"F","18_P_2_2_F_6",0.691,1.03,0.667,2.007
"560",18,"P",2,2,"F","18_P_2_2_F_8",0.715,1.015,0.681,1.948
"561",18,"P",2,2,"F","18_P_2_2_F_9",0.715,1.093,0.689,2.011
"562",18,"P",2,2,"F","18_P_2_2_F_11",0.747,1.161,0.716,2.142
"563",18,"P",2,2,"M","18_P_2_2_M_2",0.637,0.938,0.649,1.719
"564",18,"P",2,2,"M","18_P_2_2_M_3",0.653,0.935,0.609,1.772
"565",18,"P",2,2,"M","18_P_2_2_M_7",0.649,0.937,0.648,1.811
"566",18,"P",2,2,"M","18_P_2_2_M_10",0.675,0.961,0.672,NA
"567",18,"P",2,3,"F","18_P_2_3_F_2",0.722,1.131,0.717,2.052
"568",18,"P",2,3,"F","18_P_2_3_F_3",NA,1.011,NA,NA
"569",18,"P",2,3,"F","18_P_2_3_F_5",0.661,1.048,0.682,1.955
"570",18,"P",2,3,"M","18_P_2_3_M_1",0.647,0.961,0.658,1.794
"571",18,"P",2,3,"M","18_P_2_3_M_4",NA,0.949,NA,NA
"572",18,"P",2,4,"F","18_P_2_4_F_1",0.676,1.066,0.692,1.972
"573",18,"P",2,4,"F","18_P_2_4_F_2",0.69,1.06,0.663,1.938
"574",18,"P",2,4,"F","18_P_2_4_F_3",0.658,1.074,0.661,1.995
"575",18,"P",2,4,"M","18_P_2_4_M_4",0.67,0.939,0.637,1.801
"576",18,"P",2,4,"M","18_P_2_4_M_5",0.649,0.975,0.65,1.841
"577",18,"P",2,5,"F","18_P_2_5_F_1",0.711,1.02,0.664,1.927
"578",18,"P",2,5,"F","18_P_2_5_F_4",0.689,1.044,0.688,1.899
"579",18,"P",2,5,"M","18_P_2_5_M_2",0.66,0.976,0.66,1.849
"580",18,"P",2,5,"M","18_P_2_5_M_3",0.634,0.902,0.633,1.71
"581",18,"P",2,6,"F","18_P_2_6_F_1",0.699,1.064,0.684,2.027
"582",18,"P",2,6,"F","18_P_2_6_F_3",0.719,1.049,0.69,2.007
"583",18,"P",2,6,"F","18_P_2_6_F_9",0.705,1.062,0.723,1.992
"584",18,"P",2,6,"F","18_P_2_6_F_11",0.71,1.073,0.688,2.055
"585",18,"P",2,6,"F","18_P_2_6_F_13",0.666,1.029,0.677,1.881
"586",18,"P",2,6,"F","18_P_2_6_F_14",0.717,1.067,0.701,1.997
"587",18,"P",2,6,"F","18_P_2_6_F_15",0.719,1.101,0.677,2.046
"588",18,"P",2,6,"F","18_P_2_6_F_17",0.722,1.059,0.701,2.066
"589",18,"P",2,6,"F","18_P_2_6_F_18",0.707,1.053,0.708,1.97
"590",18,"P",2,6,"F","18_P_2_6_F_19",0.74,1.079,0.682,2.064
"591",18,"P",2,6,"F","18_P_2_6_F_20",0.7,1.003,0.68,1.94
"592",18,"P",2,6,"F","18_P_2_6_F_21",0.703,1.081,0.702,2.03
"593",18,"P",2,6,"F","18_P_2_6_F_23",0.697,1.082,0.648,1.97
"594",18,"P",2,6,"F","18_P_2_6_F_25",0.73,1.129,0.742,2.097
"595",18,"P",2,6,"F","18_P_2_6_F_27",0.711,1.06,0.678,2.011
"596",18,"P",2,6,"F","18_P_2_6_F_29",0.708,0.993,0.654,1.946
"597",18,"P",2,6,"F","18_P_2_6_F_30",0.682,1.06,0.66,1.962
"598",18,"P",2,6,"F","18_P_2_6_F_32",0.749,1.114,0.681,2.135
"599",18,"P",2,6,"F","18_P_2_6_F_33",0.687,1.065,0.683,2.014
"600",18,"P",2,6,"F","18_P_2_6_F_36",0.692,1.041,0.67,1.995
"601",18,"P",2,6,"F","18_P_2_6_F_37",0.714,1.073,0.671,1.956
"602",18,"P",2,6,"F","18_P_2_6_F_38",0.703,1.103,0.701,2.027
"603",18,"P",2,6,"F","18_P_2_6_F_45",0.694,1.1,0.685,1.989
"604",18,"P",2,6,"F","18_P_2_6_F_46",0.672,1.063,0.66,1.977
"605",18,"P",2,6,"F","18_P_2_6_F_47",0.692,1.041,0.644,2.04
"606",18,"P",2,6,"F","18_P_2_6_F_51",0.697,1.023,0.698,1.977
"607",18,"P",2,6,"F","18_P_2_6_F_52",0.667,0.991,0.649,1.919
"608",18,"P",2,6,"F","18_P_2_6_F_53",0.707,1.12,0.685,2.054
"609",18,"P",2,6,"F","18_P_2_6_F_56",0.693,1.034,0.676,1.958
"610",18,"P",2,6,"F","18_P_2_6_F_60",0.654,1.007,0.635,1.952
"611",18,"P",2,6,"F","18_P_2_6_F_63",0.722,1.082,0.684,2.041
"612",18,"P",2,6,"F","18_P_2_6_F_65",0.7,1.1,0.684,2.016
"613",18,"P",2,6,"F","18_P_2_6_F_66",0.719,1.027,0.686,2.008
"614",18,"P",2,6,"F","18_P_2_6_F_67",0.692,1.071,0.686,2.023
"615",18,"P",2,6,"F","18_P_2_6_F_68",0.725,1.077,0.654,2.027
"616",18,"P",2,6,"F","18_P_2_6_F_71",0.71,1.089,0.701,2.043
"617",18,"P",2,6,"F","18_P_2_6_F_73",0.701,1.071,0.655,2.038
"618",18,"P",2,6,"F","18_P_2_6_F_77",0.704,1.011,0.678,1.996
"619",18,"P",2,6,"F","18_P_2_6_F_78",0.741,1.125,0.704,2.166
"620",18,"P",2,6,"F","18_P_2_6_F_79",0.709,1.033,0.659,1.978
"621",18,"P",2,6,"F","18_P_2_6_F_83",0.691,1.024,0.647,1.96
"622",18,"P",2,6,"F","18_P_2_6_F_85",0.666,0.992,0.656,1.888
"623",18,"P",2,6,"F","18_P_2_6_F_86",0.717,1.055,0.676,2
"624",18,"P",2,6,"F","18_P_2_6_F_88",0.712,1.09,0.677,2.023
"625",18,"P",2,6,"F","18_P_2_6_F_89",0.723,1.062,0.686,2.011
"626",18,"P",2,6,"F","18_P_2_6_F_90",0.728,1.081,0.715,2.097
"627",18,"P",2,6,"F","18_P_2_6_F_91",0.69,1.021,0.697,2.04
"628",18,"P",2,6,"F","18_P_2_6_F_94",0.701,1.075,0.696,1.991
"629",18,"P",2,6,"F","18_P_2_6_F_95",0.71,1.046,0.674,2.021
"630",18,"P",2,6,"F","18_P_2_6_F_96",0.699,1.031,0.686,2.023
"631",18,"P",2,6,"F","18_P_2_6_F_98",0.716,1.083,0.716,2.006
"632",18,"P",2,6,"F","18_P_2_6_F_99",0.674,1.036,0.66,1.983
"633",18,"P",2,6,"F","18_P_2_6_F_102",0.691,1.07,0.669,1.984
"634",18,"P",2,6,"F","18_P_2_6_F_103",0.714,1.057,0.649,2.052
