Slice,Count,TotalArea,AverageSize,AreaPerc,Mean,Block
sd[E3]_DGRP307_R1_24_01-1.tif,1,91106,91106,11.63,255,B2
sd[E3]_DGRP307_R1_24_02-1.tif,1,115082,115082,14.691,255,B2
sd[E3]_DGRP307_R1_24_03-1.tif,1,107209,107209,13.686,255,B2
sd[E3]_DGRP307_R1_24_04-1.tif,1,186497,186497,23.807,255,B2
sd[E3]_DGRP307_R1_24_05-1.tif,1,214885,214885,27.431,255,B2
sd[E3]_DGRP307_R1_24_06-1.tif,1,157095,157095,20.054,255,B2
sd[E3]_DGRP307_R1_24_07-1.tif,1,86836,86836,11.085,255,B2
sd[E3]_DGRP307_R1_24_08-1.tif,1,197003,197003,25.148,255,B2
sd[E3]_DGRP307_R1_24_09-1.tif,1,115650,115650,14.763,255,B2
sd[E3]_DGRP307_R1_24_10-1.tif,1,83020,83020,10.598,255,B2
sd[E3]_DGRP307_R1_24_11-1.tif,1,199726,199726,25.496,255,B2
sd[E3]_DGRP307_R1_24_12-1.tif,1,163569,163569,20.88,255,B2
sd[E3]_DGRP307_R1_24_13-1.tif,1,166333,166333,21.233,255,B2
sd[E3]_DGRP315_R1_24_01-1.tif,1,192731,192731,24.603,255,B2
sd[E3]_DGRP315_R1_24_02-1.tif,1,176872,176872,22.579,255,B2
sd[E3]_DGRP315_R1_24_03-1.tif,1,166489,166489,21.253,255,B2
sd[E3]_DGRP315_R1_24_04-1.tif,1,227462,227462,29.037,255,B2
sd[E3]_DGRP315_R1_24_05-1.tif,1,223016,223016,28.469,255,B2
sd[E3]_DGRP315_R1_24_06-1.tif,1,231542,231542,29.558,255,B2
sd[E3]_DGRP315_R1_24_07-1.tif,1,150018,150018,19.151,255,B2
sd[E3]_DGRP315_R1_24_08-1.tif,1,225968,225968,28.846,255,B2
sd[E3]_DGRP315_R1_24_09-1.tif,1,185203,185203,23.642,255,B2
sd[E3]_DGRP315_R1_24_10-1.tif,1,179514,179514,22.916,255,B2
sd[E3]_DGRP315_R1_24_11-1.tif,1,219434,219434,28.012,255,B2
sd[E3]_DGRP315_R1_24_12-1.tif,1,214668,214668,27.403,255,B2
sd[E3]_DGRP315_R1_24_13-1.tif,1,148208,148208,18.92,255,B2
sd[E3]_DGRP315_R1_24_14-1.tif,1,159034,159034,20.302,255,B2
sd[E3]_DGRP315_R1_24_15-1.tif,1,210795,210795,26.909,255,B2
sd[E3]_DGRP315_R1_24_16-1.tif,1,200640,200640,25.613,255,B2
sd[E3]_DGRP315_R1_24_17-1.tif,1,88535,88535,11.302,255,B2
sd[E3]_DGRP354_R1_24_01-1.tif,1,269135,269135,34.356,255,B2
sd[E3]_DGRP354_R1_24_02-1.tif,1,161344,161344,20.596,255,B2
sd[E3]_DGRP354_R1_24_03-1.tif,1,134721,134721,17.198,255,B2
sd[E3]_DGRP354_R1_24_04-1.tif,1,259063,259063,33.071,255,B2
sd[E3]_DGRP354_R1_24_05-1.tif,1,281835,281835,35.978,255,B2
sd[E3]_DGRP354_R1_24_06-1.tif,1,273304,273304,34.889,255,B2
sd[E3]_DGRP354_R1_24_07-1.tif,1,185986,185986,23.742,255,B2
sd[E3]_DGRP354_R1_24_08-1.tif,1,141442,141442,18.056,255,B2
sd[E3]_DGRP354_R1_24_09-1.tif,1,138039,138039,17.621,255,B2
sd[E3]_DGRP354_R1_24_10-1.tif,1,147842,147842,18.873,255,B2
sd[E3]_DGRP375_R1_24_01-1.tif,1,255609,255609,32.63,255,B2
sd[E3]_DGRP375_R1_24_02-1.tif,1,92600,92600,11.821,255,B2
sd[E3]_DGRP375_R1_24_03-1.tif,1,206593,206593,26.373,255,B2
sd[E3]_DGRP375_R1_24_04-1.tif,1,227724,227724,29.07,255,B2
sd[E3]_DGRP375_R1_24_05-1.tif,1,253040,253040,32.302,255,B2
sd[E3]_DGRP375_R1_24_06-1.tif,1,202609,202609,25.864,255,B2
sd[E3]_DGRP375_R1_24_07-1.tif,1,176582,176582,22.542,255,B2
sd[E3]_DGRP375_R1_24_08-1.tif,1,236728,236728,30.22,255,B2
sd[E3]_DGRP375_R1_24_09-1.tif,1,194949,194949,24.886,255,B2
sd[E3]_DGRP375_R1_24_10-1.tif,1,122278,122278,15.609,255,B2
sd[E3]_DGRP375_R1_24_11-1.tif,1,158269,158269,20.204,255,B2
sd[E3]_DGRP375_R1_24_12-1.tif,1,228515,228515,29.171,255,B2
sd[E3]_DGRP375_R1_24_13-1.tif,1,147436,147436,18.821,255,B2
sd[E3]_DGRP375_R1_24_14-1.tif,1,205530,205530,26.237,255,B2
sd[E3]_DGRP390_R1_24_02-1.tif,1,245072,245072,31.285,255,B2
sd[E3]_DGRP390_R1_24_03-1.tif,1,149769,149769,19.119,255,B2
sd[E3]_DGRP390_R1_24_05-1.tif,1,220904,220904,28.2,255,B2
sd[E3]_DGRP390_R1_24_06-1.tif,1,175907,175907,22.455,255,B2
sd[E3]_DGRP390_R1_24_07-1.tif,1,204241,204241,26.072,255,B2
sd[E3]_DGRP390_R1_24_08-1.tif,1,194030,194030,24.769,255,B2
sd[E3]_DGRP390_R1_24_09-1.tif,1,251678,251678,32.128,255,B2
sd[E3]_DGRP390_R1_24_10-1.tif,1,180584,180584,23.052,255,B2
sd[E3]_DGRP390_R1_24_11-1.tif,1,211554,211554,27.006,255,B2
sd[E3]_DGRP390_R1_24_12-1.tif,1,140273,140273,17.907,255,B2
sd[E3]_DGRP390_R1_24_13-1.tif,1,236324,236324,30.168,255,B2
sd[E3]_DGRP390_R1_24_14-1.tif,1,253594,253594,32.373,255,B2
sd[E3]_DGRP390_R1_24_15-1.tif,1,227295,227295,29.015,255,B2
sd[E3]_DGRP437_R1_24_01-1.tif,1,40235,40235,5.136,255,B2
sd[E3]_DGRP437_R1_24_02-1.tif,1,88083,88083,11.244,255,B2
sd[E3]_DGRP437_R1_24_03-1.tif,1,79047,79047,10.091,255,B2
sd[E3]_DGRP437_R1_24_04-1.tif,1,61307,61307,7.826,255,B2
sd[E3]_DGRP437_R1_24_05-1.tif,1,38639,38639,4.932,255,B2
sd[E3]_DGRP437_R1_24_06-1.tif,1,41418,41418,5.287,255,B2
sd[E3]_DGRP437_R1_24_07-1.tif,1,86453,86453,11.036,255,B2
sd[E3]_DGRP437_R1_24_08-1.tif,1,74589,74589,9.522,255,B2
sd[E3]_DGRP437_R1_24_10-1.tif,1,84000,84000,10.723,255,B2
sd[E3]_DGRP437_R1_24_11-1.tif,1,57401,57401,7.328,255,B2
sd[E3]_DGRP437_R1_24_12-1.tif,1,42047,42047,5.368,255,B2
sd[E3]_DGRP437_R1_24_14-1.tif,1,75716,75716,9.666,255,B2
sd[E3]_DGRP437_R1_24_15-1.tif,1,59964,59964,7.655,255,B2
sd[E3]_DGRP443_R1_24_01-1.tif,1,183766,183766,23.459,255,B2
sd[E3]_DGRP443_R1_24_02-1.tif,1,176868,176868,22.578,255,B2
sd[E3]_DGRP443_R1_24_03-1.tif,1,81851,81851,10.449,255,B2
sd[E3]_DGRP443_R1_24_04-1.tif,1,161798,161798,20.654,255,B2
sd[E3]_DGRP443_R1_24_05-1.tif,1,159430,159430,20.352,255,B2
sd[E3]_DGRP443_R1_24_06-1.tif,1,233881,233881,29.856,255,B2
sd[E3]_DGRP443_R1_24_07-1.tif,1,191598,191598,24.458,255,B2
sd[E3]_DGRP443_R1_24_08-1.tif,1,170152,170152,21.721,255,B2
sd[E3]_DGRP443_R1_24_09-1.tif,1,51219,51219,6.538,255,B2
sd[E3]_DGRP443_R1_24_10-1.tif,1,37089,37089,4.735,255,B2
sd[E3]_DGRP443_R1_24_11-1.tif,1,154677,154677,19.745,255,B2
sd[E3]_DGRP443_R1_24_12-1.tif,1,127948,127948,16.333,255,B2
sd[E3]_DGRP443_R1_24_13-1.tif,1,54453,54453,6.951,255,B2
sd[E3]_DGRP443_R1_24_14-1.tif,1,159503,159503,20.361,255,B2
sd[E3]_DGRP443_R1_24_15-1.tif,1,84752,84752,10.819,255,B2
sd[E3]_DGRP443_R1_24_16-1.tif,1,74011,74011,9.448,255,B2
sd[E3]_DGRP443_R1_24_17-1.tif,1,115757,115757,14.777,255,B2
sd[E3]_DGRP492_R1_24_01-1.tif,1,147576,147576,18.839,255,B2
sd[E3]_DGRP492_R1_24_02-1.tif,1,126619,126619,16.164,255,B2
sd[E3]_DGRP492_R1_24_03-1.tif,1,191331,191331,24.424,255,B2
sd[E3]_DGRP492_R1_24_04-1.tif,1,149455,149455,19.079,255,B2
sd[E3]_DGRP492_R1_24_05-1.tif,1,170492,170492,21.764,255,B2
sd[E3]_DGRP492_R1_24_06-1.tif,1,176419,176419,22.521,255,B2
sd[E3]_DGRP492_R1_24_07-1.tif,1,210659,210659,26.892,255,B2
sd[E3]_DGRP492_R1_24_08-1.tif,1,137410,137410,17.541,255,B2
sd[E3]_DGRP492_R1_24_09-1.tif,1,178578,178578,22.796,255,B2
sd[E3]_DGRP492_R1_24_10-1.tif,1,204401,204401,26.093,255,B2
sd[E3]_DGRP492_R1_24_11-1.tif,1,163905,163905,20.923,255,B2
sd[E3]_DGRP492_R1_24_12-1.tif,1,203176,203176,25.936,255,B2
sd[E3]_DGRP492_R1_24_13-1.tif,1,199080,199080,25.414,255,B2
sd[E3]_DGRP492_R1_24_14-1.tif,1,172684,172684,22.044,255,B2
sd[E3]_DGRP492_R1_24_15-1.tif,1,185900,185900,23.731,255,B2
sd[E3]_DGRP492_R1_24_16-1.tif,1,180231,180231,23.007,255,B2
sd[E3]_DGRP765_R1_24_01-1.tif,1,211815,211815,27.039,255,B2
sd[E3]_DGRP765_R1_24_02-1.tif,1,185356,185356,23.662,255,B2
sd[E3]_DGRP765_R1_24_03-1.tif,1,131629,131629,16.803,255,B2
sd[E3]_DGRP765_R1_24_04-1.tif,1,196321,196321,25.061,255,B2
sd[E3]_DGRP765_R1_24_05-1.tif,1,213973,213973,27.315,255,B2
sd[E3]_DGRP765_R1_24_06-1.tif,1,50487,50487,6.445,255,B2
sd[E3]_DGRP765_R1_24_07-1.tif,1,129210,129210,16.494,255,B2
sd[E3]_DGRP765_R1_24_08-1.tif,1,185161,185161,23.637,255,B2
sd[E3]_DGRP765_R1_24_09-1.tif,1,229781,229781,29.333,255,B2
sd[E3]_DGRP765_R1_24_11-1.tif,1,223581,223581,28.541,255,B2
sd[E3]_DGRP765_R1_24_12-1.tif,1,199207,199207,25.43,255,B2
sd[E3]_DGRP765_R1_24_13-1.tif,1,239592,239592,30.585,255,B2
sd[E3]_DGRP765_R1_24_14-1.tif,1,194501,194501,24.829,255,B2
sd[E3]_DGRP765_R1_24_15-1.tif,1,243651,243651,31.103,255,B2
sd[E3]_DGRP765_R1_24_16-1.tif,1,231000,231000,29.488,255,B2
sd[E3]_DGRP765_R1_24_17-1.tif,1,219728,219728,28.049,255,B2
sd[E3]_DGRP765_R1_24_18-1.tif,1,203274,203274,25.949,255,B2
sd[E3]_DGRP765_R1_24_19-1.tif,1,34802,34802,4.443,255,B2
sd[E3]_DGRP774_R1_24_01-1.tif,1,181243,181243,23.137,255,B2
sd[E3]_DGRP774_R1_24_02-1.tif,1,56985,56985,7.274,255,B2
sd[E3]_DGRP774_R1_24_03-1.tif,1,195917,195917,25.01,255,B2
sd[E3]_DGRP774_R1_24_04-1.tif,1,54329,54329,6.935,255,B2
sd[E3]_DGRP774_R1_24_05-1.tif,1,160442,160442,20.481,255,B2
sd[E3]_DGRP774_R1_24_07-1.tif,1,91011,91011,11.618,255,B2
sd[E3]_DGRP774_R1_24_08-1.tif,1,73876,73876,9.431,255,B2
sd[E3]_DGRP774_R1_24_09-1.tif,1,88369,88369,11.281,255,B2
sd[E3]_DGRP774_R1_24_10-1.tif,1,151937,151937,19.396,255,B2
sd[E3]_DGRP774_R1_24_11-1.tif,1,36903,36903,4.711,255,B2
sd[E3]_DGRP774_R1_24_12-1.tif,1,216656,216656,27.657,255,B2
sd[E3]_DGRP774_R1_24_13-1.tif,1,50168,50168,6.404,255,B2
sd[E3]_DGRP774_R1_24_14-1.tif,1,28525,28525,3.641,255,B2
sd[E3]_DGRP774_R1_24_15-1.tif,1,209865,209865,26.79,255,B2
sd[E3]_DGRP774_R1_24_16-1.tif,1,150345,150345,19.192,255,B2
sd[E3]_DGRP774_R1_24_17-1.tif,1,34590,34590,4.416,255,B2
sd[E3]_DGRP774_R1_24_18-1.tif,1,220196,220196,28.109,255,B2
sd[E3]_DGRP774_R1_24_19-1.tif,1,230532,230532,29.429,255,B2
sd[E3]_DGRP774_R1_24_20-1.tif,1,87252,87252,11.138,255,B2
sd[E3]_DGRP774_R1_24_21-1.tif,1,228515,228515,29.171,255,B2
sd[E3]_DGRP843_R1_24_01-1.tif,1,227543,227543,29.047,255,B2
sd[E3]_DGRP843_R1_24_02-1.tif,1,245255,245255,31.308,255,B2
sd[E3]_DGRP843_R1_24_03-1.tif,1,50064,50064,6.391,255,B2
sd[E3]_DGRP843_R1_24_05-1.tif,1,241624,241624,30.845,255,B2
sd[E3]_DGRP843_R1_24_06-1.tif,1,247605,247605,31.608,255,B2
sd[E3]_DGRP843_R1_24_07-1.tif,1,48053,48053,6.134,255,B2
sd[E3]_DGRP843_R1_24_08-1.tif,1,221650,221650,28.295,255,B2
sd[E3]_DGRP843_R1_24_09-1.tif,1,242363,242363,30.939,255,B2
sd[E3]_DGRP843_R1_24_10-1.tif,1,244001,244001,31.148,255,B2
sd[E3]_DGRP843_R1_24_11-1.tif,1,110000,110000,14.042,255,B2
sd[E3]_DGRP843_R1_24_12-1.tif,1,65986,65986,8.423,255,B2
sd[E3]_DGRP843_R1_24_13-1.tif,1,166128,166128,21.207,255,B2
sd[E3]_DGRP843_R1_24_14-1.tif,1,223057,223057,28.474,255,B2
sd[E3]_DGRP843_R1_24_15-1.tif,1,54694,54694,6.982,255,B2
sd[E3]_DGRP843_R1_24_16-1.tif,1,202967,202967,25.91,255,B2
sd[E3]_DGRP843_R1_24_17-1.tif,1,48170,48170,6.149,255,B2
sd[E3]_DGRP843_R1_24_18-1.tif,1,226833,226833,28.956,255,B2
sd[E3]_DGRP843_R1_24_19-1.tif,1,227038,227038,28.983,255,B2
sd[E3]_DGRP897_R1_24_01-1.tif,1,253075,253075,32.306,255,B2
sd[E3]_DGRP897_R1_24_02-1.tif,1,190190,190190,24.279,255,B2
sd[E3]_DGRP897_R1_24_03-1.tif,1,200214,200214,25.558,255,B2
sd[E3]_DGRP897_R1_24_04-1.tif,1,263798,263798,33.675,255,B2
sd[E3]_DGRP897_R1_24_05-1.tif,1,213832,213832,27.297,255,B2
sd[E3]_DGRP897_R1_24_06-1.tif,1,200531,200531,25.599,255,B2
sd[E3]_DGRP897_R1_24_07-1.tif,1,222837,222837,28.446,255,B2
sd[E3]_DGRP897_R1_24_08-1.tif,1,240496,240496,30.701,255,B2
sd[E3]_DGRP897_R1_24_09-1.tif,1,206349,206349,26.342,255,B2
sd[E3]_DGRP897_R1_24_10-1.tif,1,198081,198081,25.286,255,B2
sd[E3]_DGRP897_R1_24_11-1.tif,1,226057,226057,28.857,255,B2
sd[E3]_DGRP897_R1_24_12-1.tif,1,246568,246568,31.476,255,B2
sd[E3]_DGRP897_R1_24_13-1.tif,1,254252,254252,32.457,255,B2
sd[E3]_DGRP897_R1_24_14-1.tif,1,127886,127886,16.325,255,B2
sd[E3]_DGRP897_R1_24_15-1.tif,1,183082,183082,23.371,255,B2
sd[E3]_DGRP897_R1_24_16-1.tif,1,210819,210819,26.912,255,B2
sd[E3]_DGRP897_R1_24_17-1.tif,1,246342,246342,31.447,255,B2
sd[E3]_DGRP897_R1_24_18-1.tif,1,173752,173752,22.18,255,B2
sd[E3]_DGRP897_R1_24_19-1.tif,1,220288,220288,28.121,255,B2
sd[E3]_DGRP897_R1_24_20-1.tif,1,222579,222579,28.413,255,B2
sd[E3]_DGRP907_R1_24_01-1.tif,1,143920,143920,18.372,255,B2
sd[E3]_DGRP907_R1_24_02-1.tif,1,97433,97433,12.438,255,B2
sd[E3]_DGRP907_R1_24_03-1.tif,1,57916,57916,7.393,255,B2
sd[E3]_DGRP907_R1_24_04-1.tif,1,150012,150012,19.15,255,B2
sd[E3]_DGRP907_R1_24_05-1.tif,1,45770,45770,5.843,255,B2
sd[E3]_DGRP907_R1_24_06-1.tif,1,184284,184284,23.525,255,B2
sd[E3]_DGRP907_R1_24_07-1.tif,1,81650,81650,10.423,255,B2
sd[E3]_DGRP907_R1_24_08-1.tif,1,130929,130929,16.714,255,B2
sd[E3]_DGRP907_R1_24_09-1.tif,1,56171,56171,7.171,255,B2
sd[E3]_DGRP907_R1_24_10-1.tif,1,162935,162935,20.8,255,B2
sd[E3]_DGRP907_R1_24_11-1.tif,1,70427,70427,8.99,255,B2
sd[E3]_DGRP907_R1_24_12-1.tif,1,45804,45804,5.847,255,B2
sd[E3]_DGRP907_R1_24_13-1.tif,1,164195,164195,20.96,255,B2
sd[E3]_DGRP907_R1_24_14-1.tif,1,136423,136423,17.415,255,B2
sd[E3]_DGRP907_R1_24_15-1.tif,1,68204,68204,8.707,255,B2
sd[E3]_DGRP907_R1_24_16-1.tif,1,139969,139969,17.868,255,B2
sd[E3]_DGRP907_R1_24_17-1.tif,1,119551,119551,15.261,255,B2
sd[E3]_DGRP907_R1_24_18-1.tif,1,70672,70672,9.022,255,B2
sd[E3]_DGRP907_R1_24_19-1.tif,1,44469,44469,5.677,255,B2
sd[E3]_DGRP235_R1_24_07-1.tif,1,194461,194461,24.824,255,B2
sd[E3]_DGRP235_R1_24_09-1.tif,1,149202,149202,19.046,255,B2
sd[E3]_DGRP235_R1_24_11-1.tif,1,143869,143869,18.366,255,B2
sd[E3]_DGRP235_R1_24_12-1.tif,1,184979,184979,23.614,255,B2
sd[E3]_DGRP235_R1_24_14-1.tif,1,99462,99462,12.697,255,B2
sd[E3]_DGRP235_R1_24_16-1.tif,1,132976,132976,16.975,255,B2
sd[E3]_DGRP235_R1_24_18-1.tif,1,189328,189328,24.169,255,B2
sd[E3]_DGRP301_R1_24_07-1.tif,1,86590,86590,11.054,255,B2
sd[E3]_DGRP390_R1_24_01-1.tif,1,192659,192659,24.594,255,B2
sd[E3]_DGRP390_R1_24_04-1.tif,1,134248,134248,17.137,255,B2
sd[E3]_DGRP437_R1_24_09-1.tif,1,47898,47898,6.114,255,B2
sd[E3]_DGRP437_R1_24_13-1.tif,1,57088,57088,7.288,255,B2
sd[E3]_DGRP437_R1_24_13-1.tif,1,57079,57079,7.286,255,B2
sd[E3]_DGRP765_R1_24_10-1.tif,1,111602,111602,14.247,255,B2
sd[E3]_DGRP774_R1_24_06-1.tif,1,40762,40762,5.203,255,B2
sd[E3]_DGRP843_R1_24_04-1.tif,1,163537,163537,20.876,255,B2
sd[ETX4]_DGRP235_R1_24_01-1.tif,1,72804,72804,9.294,255,B2
sd[ETX4]_DGRP235_R1_24_02-1.tif,1,75437,75437,9.63,255,B2
sd[ETX4]_DGRP235_R1_24_03-1.tif,1,117421,117421,14.989,255,B2
sd[ETX4]_DGRP235_R1_24_04-1.tif,1,128133,128133,16.357,255,B2
sd[ETX4]_DGRP235_R1_24_05-1.tif,1,109853,109853,14.023,255,B2
sd[ETX4]_DGRP235_R1_24_06-1.tif,1,107760,107760,13.756,255,B2
sd[ETX4]_DGRP235_R1_24_07-1.tif,1,149999,149999,19.148,255,B2
sd[ETX4]_DGRP235_R1_24_08-1.tif,1,82178,82178,10.49,255,B2
sd[ETX4]_DGRP235_R1_24_09-1.tif,1,74346,74346,9.491,255,B2
sd[ETX4]_DGRP235_R1_24_10-1.tif,1,89983,89983,11.487,255,B2
sd[ETX4]_DGRP235_R1_24_11-1.tif,1,104175,104175,13.298,255,B2
sd[ETX4]_DGRP235_R1_24_12-1.tif,1,89340,89340,11.405,255,B2
sd[ETX4]_DGRP235_R1_24_13-1.tif,1,71204,71204,9.09,255,B2
sd[ETX4]_DGRP235_R1_24_14-1.tif,1,101027,101027,12.897,255,B2
sd[ETX4]_DGRP301_R1_24_01-1.tif,1,80046,80046,10.218,255,B2
sd[ETX4]_DGRP301_R1_24_02-1.tif,1,58268,58268,7.438,255,B2
sd[ETX4]_DGRP301_R1_24_03-1.tif,1,62598,62598,7.991,255,B2
sd[ETX4]_DGRP301_R1_24_04-1.tif,1,102529,102529,13.088,255,B2
sd[ETX4]_DGRP301_R1_24_05-1.tif,1,109668,109668,14,255,B2
sd[ETX4]_DGRP301_R1_24_06-1.tif,1,113004,113004,14.426,255,B2
sd[ETX4]_DGRP301_R1_24_07-1.tif,1,100070,100070,12.774,255,B2
sd[ETX4]_DGRP301_R1_24_08-1.tif,1,56481,56481,7.21,255,B2
sd[ETX4]_DGRP301_R1_24_09-1.tif,1,57676,57676,7.363,255,B2
sd[ETX4]_DGRP301_R1_24_10-1.tif,1,38124,38124,4.867,255,B2
sd[ETX4]_DGRP301_R1_24_11-1.tif,1,119556,119556,15.262,255,B2
sd[ETX4]_DGRP301_R1_24_12-1.tif,1,71945,71945,9.184,255,B2
sd[ETX4]_DGRP301_R1_24_13-1.tif,1,123125,123125,15.718,255,B2
sd[ETX4]_DGRP301_R1_24_14-1.tif,1,76786,76786,9.802,255,B2
sd[ETX4]_DGRP301_R1_24_15-1.tif,1,45938,45938,5.864,255,B2
sd[ETX4]_DGRP301_R1_24_16-1.tif,1,85078,85078,10.861,255,B2
sd[ETX4]_DGRP301_R1_24_17-1.tif,1,65243,65243,8.329,255,B2
sd[ETX4]_DGRP315_R1_24_01-1.tif,1,148112,148112,18.907,255,B2
sd[ETX4]_DGRP315_R1_24_02-1.tif,1,108353,108353,13.832,255,B2
sd[ETX4]_DGRP315_R1_24_03-1.tif,1,136660,136660,17.445,255,B2
sd[ETX4]_DGRP315_R1_24_04-1.tif,1,162981,162981,20.805,255,B2
sd[ETX4]_DGRP315_R1_24_05-1.tif,1,178028,178028,22.726,255,B2
sd[ETX4]_DGRP315_R1_24_06-1.tif,1,169997,169997,21.701,255,B2
sd[ETX4]_DGRP315_R1_24_07-1.tif,1,150035,150035,19.153,255,B2
sd[ETX4]_DGRP315_R1_24_08-1.tif,1,164208,164208,20.962,255,B2
sd[ETX4]_DGRP315_R1_24_09-1.tif,1,183879,183879,23.473,255,B2
sd[ETX4]_DGRP315_R1_24_10-1.tif,1,131076,131076,16.733,255,B2
sd[ETX4]_DGRP315_R1_24_11-1.tif,1,92954,92954,11.866,255,B2
sd[ETX4]_DGRP315_R1_24_12-1.tif,1,86097,86097,10.991,255,B2
sd[ETX4]_DGRP315_R1_24_13-1.tif,1,126971,126971,16.209,255,B2
sd[ETX4]_DGRP315_R1_24_14-1.tif,1,80007,80007,10.213,255,B2
sd[ETX4]_DGRP315_R1_24_15-1.tif,1,103959,103959,13.271,255,B2
sd[ETX4]_DGRP315_R1_24_16-1.tif,1,70435,70435,8.991,255,B2
sd[ETX4]_DGRP354_R1_24_01-1.tif,1,76856,76856,9.811,255,B2
sd[ETX4]_DGRP354_R1_24_02-1.tif,1,239910,239910,30.626,255,B2
sd[ETX4]_DGRP354_R1_24_03-1.tif,1,235017,235017,30.001,255,B2
sd[ETX4]_DGRP354_R1_24_04-1.tif,1,199517,199517,25.469,255,B2
sd[ETX4]_DGRP367_R1_24_01-1.tif,1,157251,157251,20.074,255,B2
sd[ETX4]_DGRP367_R1_24_02-1.tif,1,199802,199802,25.506,255,B2
sd[ETX4]_DGRP367_R1_24_03-1.tif,1,235669,235669,30.084,255,B2
sd[ETX4]_DGRP367_R1_24_04-1.tif,1,169093,169093,21.586,255,B2
sd[ETX4]_DGRP367_R1_24_05-1.tif,1,151551,151551,19.346,255,B2
sd[ETX4]_DGRP367_R1_24_06-1.tif,1,126247,126247,16.116,255,B2
sd[ETX4]_DGRP367_R1_24_07-1.tif,1,200753,200753,25.627,255,B2
sd[ETX4]_DGRP367_R1_24_08-1.tif,1,219882,219882,28.069,255,B2
sd[ETX4]_DGRP367_R1_24_09-1.tif,1,205088,205088,26.181,255,B2
sd[ETX4]_DGRP367_R1_24_10-1.tif,1,180238,180238,23.008,255,B2
sd[ETX4]_DGRP367_R1_24_11-1.tif,1,178022,178022,22.725,255,B2
sd[ETX4]_DGRP367_R1_24_12-1.tif,1,147585,147585,18.84,255,B2
sd[ETX4]_DGRP367_R1_24_13-1.tif,1,204198,204198,26.067,255,B2
sd[ETX4]_DGRP367_R1_24_14-1.tif,1,194118,194118,24.78,255,B2
sd[ETX4]_DGRP375_R1_24_01-1.tif,1,224831,224831,28.701,255,B2
sd[ETX4]_DGRP375_R1_24_02-1.tif,1,191552,191552,24.453,255,B2
sd[ETX4]_DGRP375_R1_24_03-1.tif,1,247396,247396,31.581,255,B2
sd[ETX4]_DGRP375_R1_24_04-1.tif,1,238205,238205,30.408,255,B2
sd[ETX4]_DGRP375_R1_24_05-1.tif,1,268730,268730,34.305,255,B2
sd[ETX4]_DGRP375_R1_24_06-1.tif,1,208091,208091,26.564,255,B2
sd[ETX4]_DGRP375_R1_24_07-1.tif,1,296514,296514,37.852,255,B2
sd[ETX4]_DGRP375_R1_24_08-1.tif,1,145702,145702,18.6,255,B2
sd[ETX4]_DGRP375_R1_24_09-1.tif,1,261343,261343,33.362,255,B2
sd[ETX4]_DGRP375_R1_24_10-1.tif,1,233722,233722,29.836,255,B2
sd[ETX4]_DGRP375_R1_24_11-1.tif,1,213846,213846,27.299,255,B2
sd[ETX4]_DGRP375_R1_24_12-1.tif,1,255732,255732,32.646,255,B2
sd[ETX4]_DGRP375_R1_24_13-1.tif,1,188917,188917,24.116,255,B2
sd[ETX4]_DGRP375_R1_24_14-1.tif,1,259362,259362,33.109,255,B2
sd[ETX4]_DGRP375_R1_24_15-1.tif,1,241986,241986,30.891,255,B2
sd[ETX4]_DGRP375_R1_24_16-1.tif,1,215440,215440,27.502,255,B2
sd[ETX4]_DGRP375_R1_24_17-1.tif,1,244956,244956,31.27,255,B2
sd[ETX4]_DGRP375_R1_24_18-1.tif,1,164421,164421,20.989,255,B2
sd[ETX4]_DGRP375_R1_24_19-1.tif,1,226503,226503,28.914,255,B2
sd[ETX4]_DGRP390_R1_24_01-1.tif,1,114710,114710,14.643,255,B2
sd[ETX4]_DGRP390_R1_24_02-1.tif,1,202709,202709,25.877,255,B2
sd[ETX4]_DGRP390_R1_24_03-1.tif,1,130122,130122,16.611,255,B2
sd[ETX4]_DGRP390_R1_24_04-1.tif,1,128788,128788,16.44,255,B2
sd[ETX4]_DGRP390_R1_24_05-1.tif,1,192881,192881,24.622,255,B2
sd[ETX4]_DGRP390_R1_24_06-1.tif,1,192942,192942,24.63,255,B2
sd[ETX4]_DGRP390_R1_24_07-1.tif,1,170673,170673,21.787,255,B2
sd[ETX4]_DGRP390_R1_24_08-1.tif,1,216044,216044,27.579,255,B2
sd[ETX4]_DGRP390_R1_24_09-1.tif,1,203705,203705,26.004,255,B2
sd[ETX4]_DGRP390_R1_24_10-1.tif,1,178950,178950,22.844,255,B2
sd[ETX4]_DGRP390_R1_24_11-1.tif,1,186093,186093,23.756,255,B2
sd[ETX4]_DGRP427_R1_24_01-1.tif,1,159527,159527,20.364,255,B2
sd[ETX4]_DGRP427_R1_24_02-1.tif,1,114138,114138,14.57,255,B2
sd[ETX4]_DGRP427_R1_24_03-1.tif,1,114281,114281,14.589,255,B2
sd[ETX4]_DGRP427_R1_24_04-1.tif,1,143791,143791,18.356,255,B2
sd[ETX4]_DGRP427_R1_24_05-1.tif,1,160477,160477,20.486,255,B2
sd[ETX4]_DGRP427_R1_24_06-1.tif,1,126904,126904,16.2,255,B2
sd[ETX4]_DGRP427_R1_24_07-1.tif,1,108224,108224,13.815,255,B2
sd[ETX4]_DGRP427_R1_24_08-1.tif,1,90942,90942,11.609,255,B2
