"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block","Area_mmsq"
"4400","sd[1]",42,24,283431,36.181,4,1.3101597975
"4401","sd[1]",42,24,278664,35.573,4,1.28812434
"4402","sd[1]",83,24,272357,34.768,4,1.2589702325
"4403","sd[1]",91,24,332824,42.487,4,1.53847894
"4404","sd[1]",319,24,257644,32.89,4,1.19095939
"4405","sd[1]",373,24,318024,40.597,4,1.47006594
"4406","sd[1]",373,24,331377,42.302,4,1.5317901825
"4407","sd[1]",439,24,322715,41.196,4,1.4917500875
"4408","sd[1]",439,24,322604,41.182,4,1.49123699
"4409","sd[1]",911,24,291088,37.159,4,1.34555428
"4410","sd[E3]",42,24,54932,7.012,4,0.25392317
"4411","sd[E3]",42,24,164966,21.059,4,0.762555335
"4412","sd[E3]",42,24,158428,20.224,4,0.73233343
"4413","sd[E3]",42,24,67750,8.649,4,0.313174375
"4414","sd[E3]",42,24,172581,22.031,4,0.7977556725
"4415","sd[E3]",42,24,66100,8.438,4,0.30554725
"4416","sd[E3]",42,24,48476,6.188,4,0.22408031
"4417","sd[E3]",42,24,81465,10.399,4,0.3765719625
"4418","sd[E3]",42,24,85371,10.898,4,0.3946274475
"4419","sd[E3]",42,24,41434,5.289,4,0.191528665
"4420","sd[E3]",42,24,190905,24.37,4,0.8824583625
"4421","sd[E3]",42,24,190716,24.346,4,0.88158471
"4422","sd[E3]",42,24,161858,20.662,4,0.748188605
"4423","sd[E3]",42,24,71028,9.067,4,0.32832693
"4424","sd[E3]",42,24,46824,5.977,4,0.21644394
"4425","sd[E3]",42,24,204796,26.143,4,0.94666951
"4426","sd[E3]",42,24,32096,4.097,4,0.14836376
"4427","sd[E3]",42,24,54919,7.011,4,0.2538630775
"4428","sd[E3]",42,24,56580,7.223,4,0.26154105
"4429","sd[E3]",57,24,184718,23.58,4,0.853858955
"4430","sd[E3]",57,24,178968,22.846,4,0.82727958
"4431","sd[E3]",57,24,106959,13.654,4,0.4944179775
"4432","sd[E3]",57,24,186798,23.846,4,0.863473755
"4433","sd[E3]",57,24,202234,25.816,4,0.934826665
"4434","sd[E3]",57,24,119398,15.242,4,0.551917255
"4435","sd[E3]",57,24,165433,21.118,4,0.7647140425
"4436","sd[E3]",57,24,162274,20.715,4,0.750111565
"4437","sd[E3]",57,24,160058,20.432,4,0.739868105
"4438","sd[E3]",57,24,86185,11.002,4,0.3983901625
"4439","sd[E3]",57,24,186025,23.747,4,0.8599005625
"4440","sd[E3]",57,24,103023,13.151,4,0.4762238175
"4441","sd[E3]",57,24,125500,16.021,4,0.58012375
"4442","sd[E3]",57,24,169060,21.581,4,0.78147985
"4443","sd[E3]",57,24,213457,27.249,4,0.9867049825
"4444","sd[E3]",57,24,191194,24.407,4,0.883794265
"4445","sd[E3]",57,24,170046,21.707,4,0.786037635
"4446","sd[E3]",57,24,110707,14.132,4,0.5117431075
"4447","sd[E3]",57,24,202407,25.838,4,0.9356263575
"4448","sd[E3]",57,24,167225,21.347,4,0.7729975625
"4449","sd[E3]",57,24,170117,21.716,4,0.7863658325
"4450","sd[E3]",83,24,190208,24.281,4,0.87923648
"4451","sd[E3]",83,24,231148,29.507,4,1.06848163
"4452","sd[E3]",83,24,235016,30.001,4,1.08636146
"4453","sd[E3]",83,24,224370,28.642,4,1.037150325
"4454","sd[E3]",83,24,217991,27.828,4,1.0076633975
"4455","sd[E3]",83,24,172011,21.958,4,0.7951208475
"4456","sd[E3]",91,24,139934,17.863,4,0.646844915
"4457","sd[E3]",91,24,198854,25.385,4,0.919202615
"4458","sd[E3]",91,24,151359,19.322,4,0.6996569775
"4459","sd[E3]",91,24,146175,18.66,4,0.6756939375
"4460","sd[E3]",91,24,89606,11.439,4,0.414203735
"4461","sd[E3]",91,24,182378,23.282,4,0.843042305
"4462","sd[E3]",91,24,89739,11.456,4,0.4148185275
"4463","sd[E3]",91,24,127393,16.262,4,0.5888741425
"4464","sd[E3]",91,24,125536,16.025,4,0.58029016
"4465","sd[E3]",91,24,122357,15.62,4,0.5655952325
"4466","sd[E3]",91,24,112818,14.402,4,0.521501205
"4467","sd[E3]",91,24,137817,17.593,4,0.6370590825
"4468","sd[E3]",91,24,92615,11.823,4,0.4281128375
"4469","sd[E3]",91,24,142041,18.132,4,0.6565845225
"4470","sd[E3]",91,24,168267,21.48,4,0.7778142075
"4471","sd[E3]",91,24,180858,23.087,4,0.836016105
"4472","sd[E3]",91,24,106393,13.582,4,0.4918016425
"4473","sd[E3]",91,24,214163,27.339,4,0.9899684675
"4474","sd[E3]",91,24,165960,21.186,4,0.7671501
"4475","sd[E3]",91,24,167292,21.356,4,0.77330727
"4476","sd[E3]",158,24,159557,20.368,4,0.7375522325
"4477","sd[E3]",158,24,174859,22.322,4,0.8082857275
"4478","sd[E3]",158,24,211380,26.984,4,0.97710405
"4479","sd[E3]",158,24,173186,22.108,4,0.800552285
"4480","sd[E3]",158,24,252202,32.195,4,1.165803745
"4481","sd[E3]",158,24,225115,28.737,4,1.0405940875
"4482","sd[E3]",158,24,214232,27.348,4,0.99028742
"4483","sd[E3]",158,24,176737,22.561,4,0.8169667825
"4484","sd[E3]",158,24,213635,27.272,4,0.9875277875
"4485","sd[E3]",158,24,250742,32.009,4,1.159054895
"4486","sd[E3]",158,24,181438,23.162,4,0.838697155
"4487","sd[E3]",158,24,215663,27.531,4,0.9969022175
"4488","sd[E3]",158,24,175785,22.44,4,0.8125661625
"4489","sd[E3]",158,24,246341,31.447,4,1.1387112725
"4490","sd[E3]",158,24,160008,20.426,4,0.73963698
"4491","sd[E3]",158,24,182375,23.281,4,0.8430284375
"4492","sd[E3]",158,24,195378,24.941,4,0.903134805
"4493","sd[E3]",158,24,79678,10.171,4,0.368311555
"4494","sd[E3]",158,24,243551,31.091,4,1.1258144975
"4495","sd[E3]",158,24,101696,12.982,4,0.47008976
"4496","sd[E3]",158,24,146587,18.713,4,0.6775984075
"4497","sd[E3]",195,24,170944,21.822,4,0.79018864
"4498","sd[E3]",195,24,170963,21.824,4,0.7902764675
"4499","sd[E3]",195,24,152298,19.442,4,0.703997505
"4500","sd[E3]",195,24,62751,8.01,4,0.2900664975
"4501","sd[E3]",195,24,166419,21.244,4,0.7692718275
"4502","sd[E3]",195,24,139113,17.759,4,0.6430498425
"4503","sd[E3]",195,24,176598,22.544,4,0.816324255
"4504","sd[E3]",195,24,74266,9.48,4,0.343294585
"4505","sd[E3]",195,24,150868,19.259,4,0.69738733
"4506","sd[E3]",195,24,164986,21.061,4,0.762647785
"4507","sd[E3]",195,24,124478,15.89,4,0.575399555
"4508","sd[E3]",195,24,109330,13.957,4,0.505377925
"4509","sd[E3]",195,24,158601,20.246,4,0.7331331225
"4510","sd[E3]",195,24,83269,10.63,4,0.3849109525
"4511","sd[E3]",195,24,134810,17.209,4,0.623159225
"4512","sd[E3]",195,24,141038,18.004,4,0.651948155
"4513","sd[E3]",195,24,153424,19.585,4,0.70920244
"4514","sd[E3]",195,24,138377,17.665,4,0.6396476825
"4515","sd[E3]",195,24,134548,17.176,4,0.62194813
"4516","sd[E3]",239,24,277142,35.379,4,1.281088895
"4517","sd[E3]",239,24,225002,28.723,4,1.040071745
"4518","sd[E3]",239,24,280571,35.816,4,1.2969394475
"4519","sd[E3]",239,24,268590,34.287,4,1.241557275
"4520","sd[E3]",239,24,249835,31.893,4,1.1548622875
"4521","sd[E3]",239,24,259085,33.074,4,1.1976204125
"4522","sd[E3]",239,24,270972,34.591,4,1.25256807
"4523","sd[E3]",239,24,278091,35.5,4,1.2854756475
"4524","sd[E3]",239,24,259656,33.146,4,1.20025986
"4525","sd[E3]",239,24,262507,33.51,4,1.2134386075
"4526","sd[E3]",239,24,257701,32.897,4,1.1912228725
"4527","sd[E3]",239,24,287531,36.705,4,1.3291120475
"4528","sd[E3]",239,24,248503,31.723,4,1.1487051175
"4529","sd[E3]",239,24,260502,33.254,4,1.204170495
"4530","sd[E3]",239,24,255480,32.613,4,1.1809563
"4531","sd[E3]",239,24,285641,36.464,4,1.3203755225
"4532","sd[E3]",239,24,251472,32.102,4,1.16242932
"4533","sd[E3]",239,24,250718,32.005,4,1.158943955
"4534","sd[E3]",239,24,213709,27.281,4,0.9878698525
"4535","sd[E3]",239,24,218489,27.891,4,1.0099654025
"4536","sd[E3]",319,24,90039,11.494,4,0.4162052775
"4537","sd[E3]",319,24,75252,9.606,4,0.34785237
"4538","sd[E3]",319,24,68262,8.714,4,0.315541095
"4539","sd[E3]",319,24,67783,8.653,4,0.3133269175
"4540","sd[E3]",319,24,106265,13.565,4,0.4912099625
"4541","sd[E3]",319,24,104915,13.393,4,0.4849695875
"4542","sd[E3]",319,24,45192,5.769,4,0.20890002
"4543","sd[E3]",319,24,126811,16.188,4,0.5861838475
"4544","sd[E3]",319,24,71700,9.153,4,0.33143325
"4545","sd[E3]",319,24,85154,10.87,4,0.393624365
"4546","sd[E3]",319,24,124571,15.902,4,0.5758294475
"4547","sd[E3]",319,24,113619,14.504,4,0.5252038275
"4548","sd[E3]",319,24,67522,8.62,4,0.312120445
"4549","sd[E3]",319,24,98554,12.581,4,0.455565865
"4550","sd[E3]",319,24,85536,10.919,4,0.39539016
"4551","sd[E3]",319,24,53072,6.775,4,0.24532532
"4552","sd[E3]",319,24,123900,15.816,4,0.57272775
"4553","sd[E3]",319,24,85456,10.909,4,0.39502036
"4554","sd[E3]",319,24,117588,15.011,4,0.54355053
"4555","sd[E3]",319,24,74886,9.56,4,0.346160535
"4556","sd[E3]",319,24,74495,9.51,4,0.3443531375
"4557","sd[E3]",319,24,141542,18.069,4,0.654277895
"4558","sd[E3]",348,24,245248,31.307,4,1.13365888
"4559","sd[E3]",348,24,209631,26.76,4,0.9690192975
"4560","sd[E3]",348,24,158307,20.209,4,0.7317741075
"4561","sd[E3]",348,24,172710,22.047,4,0.798351975
"4562","sd[E3]",348,24,149878,19.133,4,0.692811055
"4563","sd[E3]",348,24,218221,27.857,4,1.0087265725
"4564","sd[E3]",348,24,203536,25.982,4,0.94084516
"4565","sd[E3]",348,24,229207,29.259,4,1.0595093575
"4566","sd[E3]",348,24,221425,28.266,4,1.0235370625
"4567","sd[E3]",348,24,234282,29.907,4,1.082968545
"4568","sd[E3]",348,24,181808,23.209,4,0.84040748
"4569","sd[E3]",348,24,170048,21.708,4,0.78604688
"4570","sd[E3]",348,24,184209,23.515,4,0.8515061025
"4571","sd[E3]",348,24,165344,21.107,4,0.76430264
"4572","sd[E3]",348,24,235818,30.103,4,1.090068705
"4573","sd[E3]",348,24,234553,29.942,4,1.0842212425
"4574","sd[E3]",348,24,156838,20.021,4,0.724983655
"4575","sd[E3]",348,24,157767,20.14,4,0.7292779575
"4576","sd[E3]",348,24,219229,27.986,4,1.0133860525
"4577","sd[E3]",371,24,154569,19.732,4,0.7144952025
"4578","sd[E3]",371,24,260045,33.196,4,1.2020580125
"4579","sd[E3]",371,24,248037,31.663,4,1.1465510325
"4580","sd[E3]",371,24,236516,30.193,4,1.09329521
"4581","sd[E3]",371,24,213500,27.254,4,0.98690375
"4582","sd[E3]",371,24,264857,33.81,4,1.2243014825
"4583","sd[E3]",371,24,167356,21.364,4,0.77360311
"4584","sd[E3]",371,24,260937,33.31,4,1.2061812825
"4585","sd[E3]",371,24,258005,32.936,4,1.1926281125
"4586","sd[E3]",371,24,218372,27.876,4,1.00942457
"4587","sd[E3]",371,24,250945,32.034,4,1.1599932625
"4588","sd[E3]",371,24,215307,27.485,4,0.9952566075
"4589","sd[E3]",371,24,275706,35.195,4,1.274450985
"4590","sd[E3]",371,24,271366,34.641,4,1.254389335
"4591","sd[E3]",371,24,239964,30.633,4,1.10923359
"4592","sd[E3]",371,24,270524,34.534,4,1.25049719
"4593","sd[E3]",371,24,254724,32.517,4,1.17746169
"4594","sd[E3]",371,24,294925,37.649,4,1.3632908125
"4595","sd[E3]",371,24,236102,30.14,4,1.091381495
"4596","sd[E3]",371,24,290847,37.128,4,1.3444402575
"4597","sd[E3]",371,24,232340,29.659,4,1.07399165
"4598","sd[E3]",371,24,273806,34.953,4,1.265668235
"4599","sd[E3]",373,24,78612,10.035,4,0.36338397
"4600","sd[E3]",373,24,158939,20.289,4,0.7346955275
"4601","sd[E3]",373,24,135304,17.272,4,0.62544274
"4602","sd[E3]",373,24,103683,13.236,4,0.4792746675
"4603","sd[E3]",373,24,121267,15.48,4,0.5605567075
"4604","sd[E3]",373,24,162259,20.713,4,0.7500422275
"4605","sd[E3]",373,24,143437,18.31,4,0.6630375325
"4606","sd[E3]",373,24,142187,18.151,4,0.6572594075
"4607","sd[E3]",373,24,53542,6.835,4,0.247497895
"4608","sd[E3]",373,24,97253,12.415,4,0.4495519925
"4609","sd[E3]",373,24,85139,10.868,4,0.3935550275
"4610","sd[E3]",373,24,182451,23.291,4,0.8433797475
"4611","sd[E3]",373,24,179005,22.851,4,0.8274506125
"4612","sd[E3]",373,24,85333,10.893,4,0.3944517925
"4613","sd[E3]",373,24,59237,7.562,4,0.2738230325
"4614","sd[E3]",373,24,100589,12.841,4,0.4649726525
"4615","sd[E3]",373,24,140406,17.924,4,0.649026735
"4616","sd[E3]",373,24,94421,12.053,4,0.4364610725
"4617","sd[E3]",373,24,203838,26.021,4,0.942241155
"4618","sd[E3]",373,24,91243,11.648,4,0.4217707675
"4619","sd[E3]",373,24,146313,18.678,4,0.6763318425
"4620","sd[E3]",379,24,91762,11.714,4,0.424169845
"4621","sd[E3]",379,24,185389,23.666,4,0.8569606525
"4622","sd[E3]",379,24,220149,28.103,4,1.0176387525
"4623","sd[E3]",379,24,234462,29.93,4,1.083800595
"4624","sd[E3]",379,24,219730,28.05,4,1.015701925
"4625","sd[E3]",379,24,234912,29.988,4,1.08588072
"4626","sd[E3]",379,24,210282,26.844,4,0.972028545
"4627","sd[E3]",379,24,62258,7.948,4,0.287787605
"4628","sd[E3]",379,24,171853,21.938,4,0.7943904925
"4629","sd[E3]",379,24,263102,33.586,4,1.216188995
"4630","sd[E3]",379,24,235754,30.095,4,1.089772865
"4631","sd[E3]",379,24,152314,19.444,4,0.704071465
"4632","sd[E3]",379,24,184740,23.583,4,0.85396065
"4633","sd[E3]",379,24,217386,27.75,4,1.004866785
"4634","sd[E3]",379,24,223788,28.568,4,1.03446003
"4635","sd[E3]",379,24,214861,27.428,4,0.9931949725
"4636","sd[E3]",379,24,191781,24.482,4,0.8865076725
"4637","sd[E3]",379,24,244544,31.217,4,1.13040464
"4638","sd[E3]",379,24,238584,30.456,4,1.10285454
"4639","sd[E3]",392,24,74836,9.553,4,0.34592941
"4640","sd[E3]",392,24,62552,7.985,4,0.28914662
"4641","sd[E3]",392,24,46728,5.965,4,0.21600018
"4642","sd[E3]",392,24,44444,5.674,4,0.20544239
"4643","sd[E3]",392,24,63010,8.044,4,0.291263725
"4644","sd[E3]",392,24,53073,6.775,4,0.2453299425
"4645","sd[E3]",392,24,40593,5.182,4,0.1876411425
"4646","sd[E3]",392,24,57771,7.375,4,0.2670464475
"4647","sd[E3]",392,24,41780,5.333,4,0.19312805
"4648","sd[E3]",392,24,44441,5.673,4,0.2054285225
"4649","sd[E3]",392,24,73785,9.419,4,0.3410711625
"4650","sd[E3]",392,24,46410,5.924,4,0.214530225
"4651","sd[E3]",392,24,50566,6.455,4,0.233741335
"4652","sd[E3]",392,24,41395,5.284,4,0.1913483875
"4653","sd[E3]",392,24,67569,8.626,4,0.3123377025
"4654","sd[E3]",392,24,52649,6.721,4,0.2433700025
"4655","sd[E3]",392,24,61929,7.906,4,0.2862668025
"4656","sd[E3]",392,24,39659,5.063,4,0.1833237275
"4657","sd[E3]",392,24,61893,7.901,4,0.2861003925
"4658","sd[E3]",392,24,47145,6.018,4,0.2179277625
"4659","sd[E3]",439,24,164335,20.978,4,0.7596385375
"4660","sd[E3]",439,24,135402,17.285,4,0.625895745
"4661","sd[E3]",439,24,155809,19.89,4,0.7202271025
"4662","sd[E3]",439,24,127001,16.212,4,0.5870621225
"4663","sd[E3]",439,24,193034,24.642,4,0.892299665
"4664","sd[E3]",439,24,218422,27.883,4,1.009655695
"4665","sd[E3]",439,24,106801,13.634,4,0.4936876225
"4666","sd[E3]",439,24,125846,16.065,4,0.581723135
"4667","sd[E3]",439,24,237740,30.349,4,1.09895315
"4668","sd[E3]",439,24,114423,14.607,4,0.5289203175
"4669","sd[E3]",439,24,108684,13.874,4,0.50239179
"4670","sd[E3]",439,24,164650,21.018,4,0.761094625
"4671","sd[E3]",439,24,162791,20.781,4,0.7525013975
"4672","sd[E3]",439,24,97631,12.463,4,0.4512992975
"4673","sd[E3]",439,24,99304,12.677,4,0.45903274
"4674","sd[E3]",439,24,44282,5.653,4,0.204693545
"4675","sd[E3]",439,24,156918,20.031,4,0.725353455
"4676","sd[E3]",439,24,57325,7.318,4,0.2649848125
"4677","sd[E3]",439,24,86133,10.995,4,0.3981497925
"4678","sd[E3]",439,24,117289,14.973,4,0.5421684025
"4679","sd[E3]",439,24,74802,9.549,4,0.345772245
"4680","sd[E3]",439,24,201614,25.737,4,0.931960715
"4681","sd[E3]",439,24,223945,28.588,4,1.0351857625
"4682","sd[E3]",439,24,118660,15.148,4,0.54850585
"4683","sd[E3]",502,24,184102,23.502,4,0.851011495
"4684","sd[E3]",502,24,175204,22.366,4,0.80988049
"4685","sd[E3]",502,24,196731,25.114,4,0.9093890475
"4686","sd[E3]",502,24,180654,23.061,4,0.835073115
"4687","sd[E3]",502,24,207700,26.514,4,0.96009325
"4688","sd[E3]",502,24,164580,21.009,4,0.76077105
"4689","sd[E3]",502,24,143232,18.284,4,0.66208992
"4690","sd[E3]",502,24,139609,17.822,4,0.6453426025
"4691","sd[E3]",502,24,210122,26.823,4,0.971288945
"4692","sd[E3]",502,24,105671,13.489,4,0.4884641975
"4693","sd[E3]",502,24,179818,22.955,4,0.831208705
"4694","sd[E3]",502,24,206546,26.367,4,0.954758885
"4695","sd[E3]",502,24,173041,22.09,4,0.7998820225
"4696","sd[E3]",502,24,184508,23.553,4,0.85288823
"4697","sd[E3]",502,24,181127,23.122,4,0.8372595575
"4698","sd[E3]",502,24,129878,16.58,4,0.600361055
"4699","sd[E3]",502,24,231851,29.597,4,1.0717312475
"4700","sd[E3]",502,24,227710,29.068,4,1.052589475
"4701","sd[E3]",502,24,202336,25.829,4,0.93529816
"4702","sd[E3]",757,24,285760,36.479,4,1.3209256
"4703","sd[E3]",757,24,214083,27.329,4,0.9895986675
"4704","sd[E3]",757,24,187616,23.95,4,0.86725496
"4705","sd[E3]",757,24,255701,32.642,4,1.1819778725
"4706","sd[E3]",757,24,233051,29.75,4,1.0772782475
"4707","sd[E3]",757,24,267411,34.136,4,1.2361073475
"4708","sd[E3]",757,24,241948,30.886,4,1.11840463
"4709","sd[E3]",757,24,229947,29.354,4,1.0629300075
"4710","sd[E3]",757,24,178792,22.824,4,0.82646602
"4711","sd[E3]",757,24,266254,33.989,4,1.230759115
"4712","sd[E3]",757,24,229173,29.255,4,1.0593521925
"4713","sd[E3]",757,24,223028,28.471,4,1.03094693
"4714","sd[E3]",757,24,268717,34.303,4,1.2421443325
"4715","sd[E3]",757,24,264129,33.717,4,1.2209363025
"4716","sd[E3]",900,24,222823,28.445,4,1.0299993175
"4717","sd[E3]",900,24,236449,30.184,4,1.0929855025
"4718","sd[E3]",900,24,231577,29.562,4,1.0704646825
"4719","sd[E3]",900,24,208642,26.634,4,0.964447645
"4720","sd[E3]",900,24,250470,31.974,4,1.157797575
"4721","sd[E3]",900,24,237358,30.3,4,1.097187355
"4722","sd[E3]",900,24,210684,26.895,4,0.97388679
"4723","sd[E3]",900,24,213685,27.278,4,0.9877589125
"4724","sd[E3]",900,24,140505,17.936,4,0.6494843625
"4725","sd[E3]",900,24,216510,27.639,4,1.000817475
"4726","sd[E3]",900,24,233216,29.771,4,1.07804096
"4727","sd[E3]",900,24,159149,20.316,4,0.7356662525
"4728","sd[E3]",900,24,211065,26.944,4,0.9756479625
"4729","sd[E3]",900,24,215888,27.559,4,0.99794228
"4730","sd[E3]",900,24,222257,28.372,4,1.0273829825
"4731","sd[E3]",900,24,216999,27.701,4,1.0030778775
"4732","sd[E3]",900,24,227367,29.025,4,1.0510039575
"4733","sd[E3]",911,24,183731,23.454,4,0.8492965475
"4734","sd[E3]",911,24,201625,25.738,4,0.9320115625
"4735","sd[E3]",911,24,228485,29.167,4,1.0561719125
"4736","sd[E3]",911,24,125506,16.021,4,0.580151485
"4737","sd[E3]",911,24,170469,21.761,4,0.7879929525
"4738","sd[E3]",911,24,238696,30.471,4,1.10337226
"4739","sd[E3]",911,24,188702,24.089,4,0.872274995
"4740","sd[E3]",911,24,240708,30.728,4,1.11267273
"4741","sd[E3]",911,24,195307,24.932,4,0.9028066075
"4742","sd[E3]",911,24,185743,23.711,4,0.8585970175
"4743","sd[E3]",911,24,169128,21.59,4,0.78179418
"4744","sd[E3]",911,24,211320,26.976,4,0.9768267
"4745","sd[E3]",911,24,208174,26.574,4,0.962284315
"4746","sd[E3]",911,24,181288,23.142,4,0.83800378
"4747","sd[E3]",195,24,125045,15.963,4,0.5780205125
"4748","sd[E3]",348,24,205641,26.251,4,0.9505755225
"4749","sd[E3]",348,24,211274,26.97,4,0.976614065
"4750","sd[E3]",900,24,164392,20.985,4,0.75990202
"4751","sd[E3]",911,24,218126,27.845,4,1.008287435
"4752","sd[E3]",911,24,203926,26.032,4,0.942647935
"4753","sd[E3]",911,24,193976,24.762,4,0.89665406
"4754","sd[E3]",911,24,202934,25.906,4,0.938062415
"4755","sd[E3]",911,24,231520,29.555,4,1.0702012
"4756","sd[E3]",911,24,200053,25.538,4,0.9247449925
"4757","sd[E3]",911,24,210184,26.831,4,0.97157554
"4758","sd[E3]",911,24,200693,25.62,4,0.9277033925
"4759","sd[E3]",911,24,142595,18.203,4,0.6591453875
"4760","sd[E3]",911,24,181368,23.153,4,0.83837358
"4761","sd[E3]",911,24,148038,18.898,4,0.684305655
"4762","sd[E3]",911,24,206936,26.416,4,0.95656166
"4763","sd[ETX4]",42,24,153100,19.544,4,0.70770475
"4764","sd[ETX4]",42,24,189404,24.178,4,0.87551999
"4765","sd[ETX4]",42,24,155729,19.88,4,0.7198573025
"4766","sd[ETX4]",42,24,72639,9.273,4,0.3357737775
"4767","sd[ETX4]",42,24,93191,11.896,4,0.4307753975
"4768","sd[ETX4]",42,24,100511,12.831,4,0.4646120975
"4769","sd[ETX4]",42,24,164974,21.06,4,0.762592315
"4770","sd[ETX4]",42,24,51882,6.623,4,0.239824545
"4771","sd[ETX4]",42,24,172313,21.997,4,0.7965168425
"4772","sd[ETX4]",42,24,100466,12.825,4,0.464404085
"4773","sd[ETX4]",42,24,188239,24.03,4,0.8701347775
"4774","sd[ETX4]",42,24,56178,7.171,4,0.259682805
"4775","sd[ETX4]",42,24,201869,25.77,4,0.9331394525
"4776","sd[ETX4]",42,24,159366,20.344,4,0.736669335
"4777","sd[ETX4]",42,24,168692,21.534,4,0.77977877
"4778","sd[ETX4]",42,24,117306,14.975,4,0.542246985
"4779","sd[ETX4]",42,24,101295,12.931,4,0.4682361375
"4780","sd[ETX4]",42,24,113699,14.514,4,0.5255736275
"4781","sd[ETX4]",42,24,157942,20.162,4,0.730086895
"4782","sd[ETX4]",42,24,121398,15.497,4,0.561162255
"4783","sd[ETX4]",42,24,165046,21.069,4,0.762925135
"4784","sd[ETX4]",42,24,185564,23.688,4,0.85776959
"4785","sd[ETX4]",42,24,107813,13.763,4,0.4983655925
"4786","sd[ETX4]",83,24,184006,23.489,4,0.850567735
"4787","sd[ETX4]",83,24,239007,30.51,4,1.1048098575
"4788","sd[ETX4]",83,24,255559,32.623,4,1.1813214775
"4789","sd[ETX4]",83,24,241094,30.777,4,1.114457015
"4790","sd[ETX4]",83,24,196947,25.141,4,0.9103875075
"4791","sd[ETX4]",83,24,85249,10.882,4,0.3940635025
"4792","sd[ETX4]",83,24,234924,29.989,4,1.08593619
"4793","sd[ETX4]",83,24,233900,29.859,4,1.08120275
"4794","sd[ETX4]",83,24,227885,29.091,4,1.0533984125
"4795","sd[ETX4]",83,24,251247,32.073,4,1.1613892575
"4796","sd[ETX4]",83,24,221843,28.319,4,1.0254692675
"4797","sd[ETX4]",83,24,140976,17.996,4,0.65166156
"4798","sd[ETX4]",83,24,232968,29.74,4,1.07689458
"4799","sd[ETX4]",83,24,84028,10.727,4,0.38841943
"4800","sd[ETX4]",83,24,244384,31.197,4,1.12966504
"4801","sd[ETX4]",83,24,159558,20.368,4,0.737556855
"4802","sd[ETX4]",83,24,199111,25.418,4,0.9203905975
"4803","sd[ETX4]",83,24,149659,19.105,4,0.6917987275
"4804","sd[ETX4]",83,24,141227,18.028,4,0.6528218075
"4805","sd[ETX4]",83,24,269524,34.406,4,1.24587469
"4806","sd[ETX4]",83,24,141078,18.009,4,0.652133055
"4807","sd[ETX4]",83,24,198339,25.319,4,0.9168220275
"4808","sd[ETX4]",83,24,241034,30.769,4,1.114179665
"4809","sd[ETX4]",83,24,160161,20.445,4,0.7403442225
"4810","sd[ETX4]",158,24,153013,19.533,4,0.7073025925
"4811","sd[ETX4]",158,24,91160,11.637,4,0.4213871
"4812","sd[ETX4]",158,24,158026,20.173,4,0.730475185
"4813","sd[ETX4]",158,24,136765,17.459,4,0.6321962125
"4814","sd[ETX4]",158,24,130788,16.696,4,0.60456753
"4815","sd[ETX4]",158,24,138291,17.654,4,0.6392501475
