"Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"sd[1]","091",24,314796,40.185,"4"
"sd[1]","091",24,330624,42.206,"4"
"sd[1]","158",24,315222,40.24,"4"
"sd[1]","158",24,308853,39.427,"4"
"sd[1]","158",24,331782,42.354,"4"
"sd[1]","158",24,348476,44.485,"4"
"sd[1]","158",24,318357,40.64,"4"
"sd[1]","158",24,320278,40.885,"4"
"sd[1]","158",24,320340,40.893,"4"
"sd[1]","158",24,333024,42.512,"4"
"sd[1]","158",24,293517,37.469,"4"
"sd[1]","158",24,312680,39.915,"4"
"sd[1]","158",24,327455,41.801,"4"
"sd[1]","158",24,317266,40.501,"4"
"sd[1]","158",24,314335,40.127,"4"
"sd[1]","158",24,334307,42.676,"4"
"sd[1]","158",24,321655,41.061,"4"
"sd[1]","158",24,306892,39.176,"4"
"sd[1]","158",24,318977,40.719,"4"
"sd[1]","158",24,323257,41.265,"4"
"sd[1]","158",24,286391,36.559,"4"
"sd[1]","158",24,315004,40.212,"4"
"sd[1]","195",24,299326,38.211,"4"
"sd[1]","195",24,270169,34.488,"4"
"sd[1]","195",24,300998,38.424,"4"
"sd[1]","195",24,301369,38.471,"4"
"sd[1]","195",24,292895,37.39,"4"
"sd[1]","195",24,302292,38.589,"4"
"sd[1]","195",24,282117,36.014,"4"
"sd[1]","195",24,288581,36.839,"4"
"sd[1]","195",24,316561,40.411,"4"
"sd[1]","195",24,285412,36.434,"4"
"sd[1]","195",24,282514,36.064,"4"
"sd[1]","195",24,305751,39.031,"4"
"sd[1]","195",24,285495,36.445,"4"
"sd[1]","195",24,293594,37.479,"4"
"sd[1]","195",24,290261,37.053,"4"
"sd[1]","195",24,277992,35.487,"4"
"sd[1]","195",24,293110,37.417,"4"
"sd[1]","195",24,263035,33.578,"4"
"sd[1]","195",24,292138,37.293,"4"
"sd[1]","195",24,253779,32.396,"4"
"sd[1]","195",24,309759,39.542,"4"
"sd[1]","195",24,308779,39.417,"4"
"sd[1]","239",24,258790,33.036,"4"
"sd[1]","239",24,299009,38.17,"4"
"sd[1]","239",24,309980,39.571,"4"
"sd[1]","239",24,330873,42.238,"4"
"sd[1]","239",24,286410,36.562,"4"
"sd[1]","239",24,273176,34.872,"4"
"sd[1]","239",24,270279,34.503,"4"
"sd[1]","239",24,268500,34.275,"4"
"sd[1]","239",24,277048,35.367,"4"
"sd[1]","239",24,279467,35.675,"4"
"sd[1]","239",24,265831,33.935,"4"
"sd[1]","239",24,308160,39.338,"4"
"sd[1]","239",24,326230,41.645,"4"
"sd[1]","239",24,328291,41.908,"4"
"sd[1]","239",24,276392,35.283,"4"
"sd[1]","239",24,270184,34.49,"4"
"sd[1]","239",24,293898,37.518,"4"
"sd[1]","239",24,287253,36.669,"4"
"sd[1]","239",24,293201,37.429,"4"
"sd[1]","239",24,289478,36.953,"4"
"sd[1]","239",24,263029,33.577,"4"
"sd[1]","239",24,253498,32.36,"4"
"sd[1]","239",24,303676,38.766,"4"
"sd[1]","319",24,277416,35.414,"4"
"sd[1]","319",24,232251,29.648,"4"
"sd[1]","319",24,301771,38.523,"4"
"sd[1]","319",24,202758,25.883,"4"
"sd[1]","319",24,214117,27.333,"4"
"sd[1]","319",24,288537,36.833,"4"
"sd[1]","319",24,297628,37.994,"4"
"sd[1]","319",24,298721,38.133,"4"
"sd[1]","319",24,255937,32.672,"4"
"sd[1]","319",24,268794,34.313,"4"
"sd[1]","319",24,311430,39.756,"4"
"sd[1]","319",24,315789,40.312,"4"
"sd[1]","319",24,286852,36.618,"4"
"sd[1]","319",24,285190,36.406,"4"
"sd[1]","319",24,273779,34.949,"4"
"sd[1]","319",24,300585,38.371,"4"
"sd[1]","319",24,179897,22.965,"4"
"sd[1]","319",24,273043,34.855,"4"
"sd[1]","348",24,305465,38.994,"4"
"sd[1]","348",24,289367,36.939,"4"
"sd[1]","348",24,254903,32.54,"4"
"sd[1]","348",24,310904,39.689,"4"
"sd[1]","348",24,272260,34.755,"4"
"sd[1]","348",24,290438,37.076,"4"
"sd[1]","348",24,259557,33.134,"4"
"sd[1]","348",24,272612,34.8,"4"
"sd[1]","348",24,281096,35.883,"4"
"sd[1]","348",24,291222,37.176,"4"
"sd[1]","348",24,304520,38.874,"4"
"sd[1]","348",24,278728,35.581,"4"
"sd[1]","348",24,307776,39.289,"4"
"sd[1]","348",24,276896,35.347,"4"
"sd[1]","348",24,306840,39.17,"4"
"sd[1]","348",24,299601,38.246,"4"
"sd[1]","348",24,265597,33.905,"4"
"sd[1]","348",24,306888,39.176,"4"
"sd[1]","348",24,288400,36.816,"4"
"sd[1]","371",24,277678,35.447,"4"
"sd[1]","371",24,276437,35.289,"4"
"sd[1]","371",24,270794,34.568,"4"
"sd[1]","371",24,250183,31.937,"4"
"sd[1]","371",24,314676,40.17,"4"
"sd[1]","371",24,275542,35.174,"4"
"sd[1]","371",24,296114,37.801,"4"
"sd[1]","371",24,290925,37.138,"4"
"sd[1]","371",24,281438,35.927,"4"
"sd[1]","371",24,272129,34.739,"4"
"sd[1]","371",24,305591,39.01,"4"
"sd[1]","371",24,271101,34.607,"4"
"sd[1]","371",24,279631,35.696,"4"
"sd[1]","371",24,267103,34.097,"4"
"sd[1]","371",24,293688,37.491,"4"
"sd[1]","371",24,273688,34.938,"4"
"sd[1]","371",24,279104,35.629,"4"
"sd[1]","371",24,282742,36.093,"4"
"sd[1]","371",24,294806,37.634,"4"
"sd[1]","373",24,325732,41.581,"4"
"sd[1]","373",24,325879,41.6,"4"
"sd[1]","373",24,334515,42.703,"4"
"sd[1]","373",24,305288,38.972,"4"
"sd[1]","373",24,341196,43.555,"4"
"sd[1]","373",24,310717,39.665,"4"
"sd[1]","373",24,341331,43.573,"4"
"sd[1]","373",24,314061,40.092,"4"
"sd[1]","373",24,329242,42.029,"4"
"sd[1]","373",24,311973,39.825,"4"
"sd[1]","373",24,358077,45.71,"4"
"sd[1]","373",24,161714,20.644,"4"
"sd[1]","373",24,344929,44.032,"4"
"sd[1]","373",24,331595,42.33,"4"
"sd[1]","373",24,296002,37.786,"4"
"sd[1]","373",24,266567,34.029,"4"
"sd[1]","373",24,338710,43.238,"4"
"sd[1]","379",24,270516,34.533,"4"
"sd[1]","379",24,285416,36.435,"4"
"sd[1]","379",24,296433,37.841,"4"
"sd[1]","379",24,327794,41.845,"4"
"sd[1]","379",24,325111,41.502,"4"
"sd[1]","379",24,277070,35.369,"4"
"sd[1]","379",24,296638,37.867,"4"
"sd[1]","379",24,276496,35.296,"4"
"sd[1]","379",24,286347,36.554,"4"
"sd[1]","379",24,300487,38.359,"4"
"sd[1]","379",24,281313,35.911,"4"
"sd[1]","379",24,306037,39.067,"4"
"sd[1]","379",24,303100,38.692,"4"
"sd[1]","379",24,328134,41.888,"4"
"sd[1]","379",24,332221,42.41,"4"
"sd[1]","379",24,316630,40.419,"4"
"sd[1]","379",24,291669,37.233,"4"
"sd[1]","379",24,285084,36.392,"4"
"sd[1]","379",24,273407,34.902,"4"
"sd[1]","379",24,259959,33.185,"4"
"sd[1]","379",24,266514,34.022,"4"
"sd[1]","392",24,259950,33.184,"4"
"sd[1]","392",24,284986,36.38,"4"
"sd[1]","392",24,278042,35.494,"4"
"sd[1]","392",24,80505,10.277,"4"
"sd[1]","392",24,294513,37.596,"4"
"sd[1]","392",24,291505,37.212,"4"
"sd[1]","392",24,282274,36.034,"4"
"sd[1]","392",24,286115,36.524,"4"
"sd[1]","392",24,282169,36.02,"4"
"sd[1]","392",24,297012,37.915,"4"
"sd[1]","392",24,263487,33.635,"4"
"sd[1]","392",24,278574,35.561,"4"
"sd[1]","392",24,264815,33.805,"4"
"sd[1]","392",24,118828,15.169,"4"
"sd[1]","392",24,303464,38.739,"4"
"sd[1]","392",24,191322,24.423,"4"
"sd[1]","392",24,289881,37.005,"4"
"sd[1]","392",24,314172,40.106,"4"
"sd[1]","392",24,81693,10.429,"4"
"sd[1]","439",24,302155,38.572,"4"
"sd[1]","439",24,322478,41.166,"4"
"sd[1]","439",24,326298,41.654,"4"
"sd[1]","439",24,300035,38.301,"4"
"sd[1]","439",24,316181,40.362,"4"
"sd[1]","439",24,314577,40.157,"4"
"sd[1]","439",24,291855,37.257,"4"
"sd[1]","439",24,287415,36.69,"4"
"sd[1]","439",24,313432,40.011,"4"
"sd[1]","439",24,298330,38.083,"4"
"sd[1]","439",24,299888,38.282,"4"
"sd[1]","439",24,324019,41.363,"4"
"sd[1]","439",24,321925,41.095,"4"
"sd[1]","439",24,301092,38.436,"4"
"sd[1]","439",24,272428,34.777,"4"
"sd[1]","502",24,352726,45.027,"4"
"sd[1]","502",24,342054,43.665,"4"
"sd[1]","502",24,246010,31.404,"4"
"sd[1]","502",24,265688,33.916,"4"
"sd[1]","502",24,339544,43.345,"4"
"sd[1]","502",24,214968,27.442,"4"
"sd[1]","502",24,348127,44.44,"4"
"sd[1]","502",24,296300,37.824,"4"
"sd[1]","502",24,349325,44.593,"4"
"sd[1]","502",24,328303,41.91,"4"
"sd[1]","502",24,271180,34.618,"4"
"sd[1]","502",24,250943,32.034,"4"
"sd[1]","502",24,263379,33.622,"4"
"sd[1]","502",24,345180,44.064,"4"
"sd[1]","502",24,293710,37.494,"4"
"sd[1]","502",24,327440,41.799,"4"
"sd[1]","502",24,325802,41.59,"4"
"sd[1]","502",24,319428,40.777,"4"
"sd[1]","502",24,222555,28.41,"4"
"sd[1]","502",24,237638,30.336,"4"
"sd[1]","757",24,323032,41.237,"4"
"sd[1]","757",24,334907,42.753,"4"
"sd[1]","757",24,333356,42.555,"4"
"sd[1]","757",24,315661,40.296,"4"
"sd[1]","757",24,328238,41.901,"4"
"sd[1]","757",24,307759,39.287,"4"
"sd[1]","757",24,341902,43.646,"4"
"sd[1]","757",24,325820,41.593,"4"
"sd[1]","757",24,331544,42.323,"4"
"sd[1]","757",24,336488,42.954,"4"
"sd[1]","757",24,339787,43.376,"4"
"sd[1]","757",24,357802,45.675,"4"
"sd[1]","757",24,330169,42.148,"4"
"sd[1]","757",24,330682,42.213,"4"
"sd[1]","900",24,320441,40.906,"4"
"sd[1]","900",24,280919,35.861,"4"
"sd[1]","900",24,300958,38.419,"4"
"sd[1]","900",24,284192,36.279,"4"
"sd[1]","900",24,296323,37.827,"4"
"sd[1]","900",24,318657,40.678,"4"
"sd[1]","900",24,307784,39.29,"4"
"sd[1]","900",24,279327,35.658,"4"
"sd[1]","900",24,306507,39.127,"4"
"sd[1]","900",24,301237,38.454,"4"
"sd[1]","900",24,302069,38.561,"4"
"sd[1]","900",24,301483,38.486,"4"
"sd[1]","900",24,308699,39.407,"4"
"sd[1]","900",24,273200,34.875,"4"
"sd[1]","900",24,341464,43.59,"4"
"sd[1]","900",24,288756,36.861,"4"
"sd[1]","900",24,303460,38.738,"4"
"sd[1]","900",24,319687,40.81,"4"
"sd[1]","900",24,291251,37.18,"4"
"sd[1]","900",24,289425,36.947,"4"
"sd[1]","911",24,295821,37.763,"4"
"sd[1]","911",24,275394,35.155,"4"
"sd[1]","911",24,300139,38.314,"4"
"sd[1]","911",24,258063,32.943,"4"
"sd[1]","911",24,288281,36.801,"4"
"sd[1]","911",24,272668,34.807,"4"
"sd[1]","911",24,283522,36.193,"4"
"sd[1]","911",24,275515,35.171,"4"
"sd[1]","911",24,305918,39.052,"4"
"sd[1]","911",24,300547,38.366,"4"
"sd[1]","911",24,276192,35.257,"4"
"sd[1]","911",24,290681,37.107,"4"
"sd[1]","911",24,307211,39.217,"4"
"sd[1]","911",24,264161,33.722,"4"
"sd[1]","911",24,219782,28.056,"4"
"sd[1]","911",24,298474,38.102,"4"
"sd[1]","911",24,316954,40.461,"4"
"sd[1]","911",24,286701,36.599,"4"
"sd[1]","911",24,299475,38.23,"4"
"sd[1]","042",24,283431,36.181,"4"
"sd[1]","042",24,278664,35.573,"4"
"sd[1]","083",24,272357,34.768,"4"
"sd[1]","091",24,332824,42.487,"4"
"sd[1]","319",24,257644,32.89,"4"
"sd[1]","373",24,318024,40.597,"4"
"sd[1]","373",24,331377,42.302,"4"
"sd[1]","439",24,322715,41.196,"4"
"sd[1]","439",24,322604,41.182,"4"
"sd[1]","911",24,291088,37.159,"4"
"sd[E3]","042",24,54932,7.012,"4"
"sd[E3]","042",24,164966,21.059,"4"
"sd[E3]","042",24,158428,20.224,"4"
"sd[E3]","042",24,67750,8.649,"4"
"sd[E3]","042",24,172581,22.031,"4"
"sd[E3]","042",24,66100,8.438,"4"
"sd[E3]","042",24,48476,6.188,"4"
"sd[E3]","042",24,81465,10.399,"4"
"sd[E3]","042",24,85371,10.898,"4"
"sd[E3]","042",24,41434,5.289,"4"
"sd[E3]","042",24,190905,24.37,"4"
"sd[E3]","042",24,190716,24.346,"4"
"sd[E3]","042",24,161858,20.662,"4"
"sd[E3]","042",24,71028,9.067,"4"
"sd[E3]","042",24,46824,5.977,"4"
"sd[E3]","042",24,204796,26.143,"4"
"sd[E3]","042",24,32096,4.097,"4"
"sd[E3]","042",24,54919,7.011,"4"
"sd[E3]","042",24,56580,7.223,"4"
"sd[E3]","057",24,184718,23.58,"4"
"sd[E3]","057",24,178968,22.846,"4"
"sd[E3]","057",24,106959,13.654,"4"
"sd[E3]","057",24,186798,23.846,"4"
"sd[E3]","057",24,202234,25.816,"4"
"sd[E3]","057",24,119398,15.242,"4"
"sd[E3]","057",24,165433,21.118,"4"
"sd[E3]","057",24,162274,20.715,"4"
"sd[E3]","057",24,160058,20.432,"4"
"sd[E3]","057",24,86185,11.002,"4"
"sd[E3]","057",24,186025,23.747,"4"
"sd[E3]","057",24,103023,13.151,"4"
"sd[E3]","057",24,125500,16.021,"4"
"sd[E3]","057",24,169060,21.581,"4"
"sd[E3]","057",24,213457,27.249,"4"
"sd[E3]","057",24,191194,24.407,"4"
"sd[E3]","057",24,170046,21.707,"4"
"sd[E3]","057",24,110707,14.132,"4"
"sd[E3]","057",24,202407,25.838,"4"
"sd[E3]","057",24,167225,21.347,"4"
"sd[E3]","057",24,170117,21.716,"4"
"sd[E3]","083",24,190208,24.281,"4"
"sd[E3]","083",24,231148,29.507,"4"
"sd[E3]","083",24,235016,30.001,"4"
"sd[E3]","083",24,224370,28.642,"4"
"sd[E3]","083",24,217991,27.828,"4"
"sd[E3]","083",24,172011,21.958,"4"
"sd[E3]","091",24,139934,17.863,"4"
"sd[E3]","091",24,198854,25.385,"4"
"sd[E3]","091",24,151359,19.322,"4"
"sd[E3]","091",24,146175,18.66,"4"
"sd[E3]","091",24,89606,11.439,"4"
"sd[E3]","091",24,182378,23.282,"4"
"sd[E3]","091",24,89739,11.456,"4"
"sd[E3]","091",24,127393,16.262,"4"
"sd[E3]","091",24,125536,16.025,"4"
"sd[E3]","091",24,122357,15.62,"4"
"sd[E3]","091",24,112818,14.402,"4"
"sd[E3]","091",24,137817,17.593,"4"
"sd[E3]","091",24,92615,11.823,"4"
"sd[E3]","091",24,142041,18.132,"4"
"sd[E3]","091",24,168267,21.48,"4"
"sd[E3]","091",24,180858,23.087,"4"
"sd[E3]","091",24,106393,13.582,"4"
"sd[E3]","091",24,214163,27.339,"4"
"sd[E3]","091",24,165960,21.186,"4"
"sd[E3]","091",24,167292,21.356,"4"
"sd[E3]","158",24,159557,20.368,"4"
"sd[E3]","158",24,174859,22.322,"4"
"sd[E3]","158",24,211380,26.984,"4"
"sd[E3]","158",24,173186,22.108,"4"
"sd[E3]","158",24,252202,32.195,"4"
"sd[E3]","158",24,225115,28.737,"4"
"sd[E3]","158",24,214232,27.348,"4"
"sd[E3]","158",24,176737,22.561,"4"
"sd[E3]","158",24,213635,27.272,"4"
"sd[E3]","158",24,250742,32.009,"4"
"sd[E3]","158",24,181438,23.162,"4"
"sd[E3]","158",24,215663,27.531,"4"
"sd[E3]","158",24,175785,22.44,"4"
"sd[E3]","158",24,246341,31.447,"4"
"sd[E3]","158",24,160008,20.426,"4"
"sd[E3]","158",24,182375,23.281,"4"
"sd[E3]","158",24,195378,24.941,"4"
"sd[E3]","158",24,79678,10.171,"4"
"sd[E3]","158",24,243551,31.091,"4"
"sd[E3]","158",24,101696,12.982,"4"
"sd[E3]","158",24,146587,18.713,"4"
"sd[E3]","195",24,170944,21.822,"4"
"sd[E3]","195",24,170963,21.824,"4"
"sd[E3]","195",24,152298,19.442,"4"
"sd[E3]","195",24,62751,8.01,"4"
"sd[E3]","195",24,166419,21.244,"4"
"sd[E3]","195",24,139113,17.759,"4"
"sd[E3]","195",24,176598,22.544,"4"
"sd[E3]","195",24,74266,9.48,"4"
"sd[E3]","195",24,150868,19.259,"4"
"sd[E3]","195",24,164986,21.061,"4"
"sd[E3]","195",24,124478,15.89,"4"
"sd[E3]","195",24,109330,13.957,"4"
"sd[E3]","195",24,158601,20.246,"4"
"sd[E3]","195",24,83269,10.63,"4"
"sd[E3]","195",24,134810,17.209,"4"
"sd[E3]","195",24,141038,18.004,"4"
"sd[E3]","195",24,153424,19.585,"4"
"sd[E3]","195",24,138377,17.665,"4"
"sd[E3]","195",24,134548,17.176,"4"
"sd[E3]","239",24,277142,35.379,"4"
"sd[E3]","239",24,225002,28.723,"4"
"sd[E3]","239",24,280571,35.816,"4"
"sd[E3]","239",24,268590,34.287,"4"
"sd[E3]","239",24,249835,31.893,"4"
"sd[E3]","239",24,259085,33.074,"4"
"sd[E3]","239",24,270972,34.591,"4"
"sd[E3]","239",24,278091,35.5,"4"
"sd[E3]","239",24,259656,33.146,"4"
"sd[E3]","239",24,262507,33.51,"4"
"sd[E3]","239",24,257701,32.897,"4"
"sd[E3]","239",24,287531,36.705,"4"
"sd[E3]","239",24,248503,31.723,"4"
"sd[E3]","239",24,260502,33.254,"4"
"sd[E3]","239",24,255480,32.613,"4"
"sd[E3]","239",24,285641,36.464,"4"
"sd[E3]","239",24,251472,32.102,"4"
"sd[E3]","239",24,250718,32.005,"4"
"sd[E3]","239",24,213709,27.281,"4"
"sd[E3]","239",24,218489,27.891,"4"
"sd[E3]","319",24,90039,11.494,"4"
"sd[E3]","319",24,75252,9.606,"4"
"sd[E3]","319",24,68262,8.714,"4"
"sd[E3]","319",24,67783,8.653,"4"
"sd[E3]","319",24,106265,13.565,"4"
"sd[E3]","319",24,104915,13.393,"4"
"sd[E3]","319",24,45192,5.769,"4"
"sd[E3]","319",24,126811,16.188,"4"
"sd[E3]","319",24,71700,9.153,"4"
"sd[E3]","319",24,85154,10.87,"4"
"sd[E3]","319",24,124571,15.902,"4"
"sd[E3]","319",24,113619,14.504,"4"
"sd[E3]","319",24,67522,8.62,"4"
"sd[E3]","319",24,98554,12.581,"4"
"sd[E3]","319",24,85536,10.919,"4"
"sd[E3]","319",24,53072,6.775,"4"
"sd[E3]","319",24,123900,15.816,"4"
"sd[E3]","319",24,85456,10.909,"4"
"sd[E3]","319",24,117588,15.011,"4"
"sd[E3]","319",24,74886,9.56,"4"
"sd[E3]","319",24,74495,9.51,"4"
"sd[E3]","319",24,141542,18.069,"4"
"sd[E3]","348",24,245248,31.307,"4"
"sd[E3]","348",24,209631,26.76,"4"
"sd[E3]","348",24,158307,20.209,"4"
"sd[E3]","348",24,172710,22.047,"4"
"sd[E3]","348",24,149878,19.133,"4"
"sd[E3]","348",24,218221,27.857,"4"
"sd[E3]","348",24,203536,25.982,"4"
"sd[E3]","348",24,229207,29.259,"4"
"sd[E3]","348",24,221425,28.266,"4"
"sd[E3]","348",24,234282,29.907,"4"
"sd[E3]","348",24,181808,23.209,"4"
"sd[E3]","348",24,170048,21.708,"4"
"sd[E3]","348",24,184209,23.515,"4"
"sd[E3]","348",24,165344,21.107,"4"
"sd[E3]","348",24,235818,30.103,"4"
"sd[E3]","348",24,234553,29.942,"4"
"sd[E3]","348",24,156838,20.021,"4"
"sd[E3]","348",24,157767,20.14,"4"
"sd[E3]","348",24,219229,27.986,"4"
"sd[E3]","371",24,154569,19.732,"4"
"sd[E3]","371",24,260045,33.196,"4"
"sd[E3]","371",24,248037,31.663,"4"
"sd[E3]","371",24,236516,30.193,"4"
"sd[E3]","371",24,213500,27.254,"4"
"sd[E3]","371",24,264857,33.81,"4"
"sd[E3]","371",24,167356,21.364,"4"
"sd[E3]","371",24,260937,33.31,"4"
"sd[E3]","371",24,258005,32.936,"4"
"sd[E3]","371",24,218372,27.876,"4"
"sd[E3]","371",24,250945,32.034,"4"
"sd[E3]","371",24,215307,27.485,"4"
"sd[E3]","371",24,275706,35.195,"4"
"sd[E3]","371",24,271366,34.641,"4"
"sd[E3]","371",24,239964,30.633,"4"
"sd[E3]","371",24,270524,34.534,"4"
"sd[E3]","371",24,254724,32.517,"4"
"sd[E3]","371",24,294925,37.649,"4"
"sd[E3]","371",24,236102,30.14,"4"
"sd[E3]","371",24,290847,37.128,"4"
"sd[E3]","371",24,232340,29.659,"4"
"sd[E3]","371",24,273806,34.953,"4"
"sd[E3]","373",24,78612,10.035,"4"
"sd[E3]","373",24,158939,20.289,"4"
"sd[E3]","373",24,135304,17.272,"4"
"sd[E3]","373",24,103683,13.236,"4"
"sd[E3]","373",24,121267,15.48,"4"
"sd[E3]","373",24,162259,20.713,"4"
"sd[E3]","373",24,143437,18.31,"4"
"sd[E3]","373",24,142187,18.151,"4"
"sd[E3]","373",24,53542,6.835,"4"
"sd[E3]","373",24,97253,12.415,"4"
"sd[E3]","373",24,85139,10.868,"4"
"sd[E3]","373",24,182451,23.291,"4"
"sd[E3]","373",24,179005,22.851,"4"
"sd[E3]","373",24,85333,10.893,"4"
"sd[E3]","373",24,59237,7.562,"4"
"sd[E3]","373",24,100589,12.841,"4"
"sd[E3]","373",24,140406,17.924,"4"
"sd[E3]","373",24,94421,12.053,"4"
"sd[E3]","373",24,203838,26.021,"4"
"sd[E3]","373",24,91243,11.648,"4"
"sd[E3]","373",24,146313,18.678,"4"
"sd[E3]","379",24,91762,11.714,"4"
"sd[E3]","379",24,185389,23.666,"4"
"sd[E3]","379",24,220149,28.103,"4"
"sd[E3]","379",24,234462,29.93,"4"
"sd[E3]","379",24,219730,28.05,"4"
"sd[E3]","379",24,234912,29.988,"4"
"sd[E3]","379",24,210282,26.844,"4"
"sd[E3]","379",24,62258,7.948,"4"
"sd[E3]","379",24,171853,21.938,"4"
"sd[E3]","379",24,263102,33.586,"4"
"sd[E3]","379",24,235754,30.095,"4"
"sd[E3]","379",24,152314,19.444,"4"
"sd[E3]","379",24,184740,23.583,"4"
"sd[E3]","379",24,217386,27.75,"4"
"sd[E3]","379",24,223788,28.568,"4"
"sd[E3]","379",24,214861,27.428,"4"
"sd[E3]","379",24,191781,24.482,"4"
"sd[E3]","379",24,244544,31.217,"4"
"sd[E3]","379",24,238584,30.456,"4"
"sd[E3]","392",24,74836,9.553,"4"
"sd[E3]","392",24,62552,7.985,"4"
"sd[E3]","392",24,46728,5.965,"4"
"sd[E3]","392",24,44444,5.674,"4"
"sd[E3]","392",24,63010,8.044,"4"
"sd[E3]","392",24,53073,6.775,"4"
"sd[E3]","392",24,40593,5.182,"4"
"sd[E3]","392",24,57771,7.375,"4"
"sd[E3]","392",24,41780,5.333,"4"
"sd[E3]","392",24,44441,5.673,"4"
"sd[E3]","392",24,73785,9.419,"4"
"sd[E3]","392",24,46410,5.924,"4"
"sd[E3]","392",24,50566,6.455,"4"
"sd[E3]","392",24,41395,5.284,"4"
"sd[E3]","392",24,67569,8.626,"4"
"sd[E3]","392",24,52649,6.721,"4"
"sd[E3]","392",24,61929,7.906,"4"
"sd[E3]","392",24,39659,5.063,"4"
"sd[E3]","392",24,61893,7.901,"4"
"sd[E3]","392",24,47145,6.018,"4"
"sd[E3]","439",24,164335,20.978,"4"
"sd[E3]","439",24,135402,17.285,"4"
"sd[E3]","439",24,155809,19.89,"4"
"sd[E3]","439",24,127001,16.212,"4"
"sd[E3]","439",24,193034,24.642,"4"
"sd[E3]","439",24,218422,27.883,"4"
"sd[E3]","439",24,106801,13.634,"4"
"sd[E3]","439",24,125846,16.065,"4"
"sd[E3]","439",24,237740,30.349,"4"
"sd[E3]","439",24,114423,14.607,"4"
"sd[E3]","439",24,108684,13.874,"4"
"sd[E3]","439",24,164650,21.018,"4"
"sd[E3]","439",24,162791,20.781,"4"
"sd[E3]","439",24,97631,12.463,"4"
"sd[E3]","439",24,99304,12.677,"4"
"sd[E3]","439",24,44282,5.653,"4"
"sd[E3]","439",24,156918,20.031,"4"
"sd[E3]","439",24,57325,7.318,"4"
"sd[E3]","439",24,86133,10.995,"4"
"sd[E3]","439",24,117289,14.973,"4"
"sd[E3]","439",24,74802,9.549,"4"
"sd[E3]","439",24,201614,25.737,"4"
"sd[E3]","439",24,223945,28.588,"4"
"sd[E3]","439",24,118660,15.148,"4"
"sd[E3]","502",24,184102,23.502,"4"
"sd[E3]","502",24,175204,22.366,"4"
"sd[E3]","502",24,196731,25.114,"4"
"sd[E3]","502",24,180654,23.061,"4"
"sd[E3]","502",24,207700,26.514,"4"
"sd[E3]","502",24,164580,21.009,"4"
"sd[E3]","502",24,143232,18.284,"4"
"sd[E3]","502",24,139609,17.822,"4"
"sd[E3]","502",24,210122,26.823,"4"
"sd[E3]","502",24,105671,13.489,"4"
"sd[E3]","502",24,179818,22.955,"4"
"sd[E3]","502",24,206546,26.367,"4"
"sd[E3]","502",24,173041,22.09,"4"
"sd[E3]","502",24,184508,23.553,"4"
"sd[E3]","502",24,181127,23.122,"4"
"sd[E3]","502",24,129878,16.58,"4"
"sd[E3]","502",24,231851,29.597,"4"
"sd[E3]","502",24,227710,29.068,"4"
"sd[E3]","502",24,202336,25.829,"4"
"sd[E3]","757",24,285760,36.479,"4"
"sd[E3]","757",24,214083,27.329,"4"
"sd[E3]","757",24,187616,23.95,"4"
"sd[E3]","757",24,255701,32.642,"4"
"sd[E3]","757",24,233051,29.75,"4"
"sd[E3]","757",24,267411,34.136,"4"
"sd[E3]","757",24,241948,30.886,"4"
"sd[E3]","757",24,229947,29.354,"4"
"sd[E3]","757",24,178792,22.824,"4"
"sd[E3]","757",24,266254,33.989,"4"
"sd[E3]","757",24,229173,29.255,"4"
"sd[E3]","757",24,223028,28.471,"4"
"sd[E3]","757",24,268717,34.303,"4"
"sd[E3]","757",24,264129,33.717,"4"
"sd[E3]","900",24,222823,28.445,"4"
"sd[E3]","900",24,236449,30.184,"4"
"sd[E3]","900",24,231577,29.562,"4"
"sd[E3]","900",24,208642,26.634,"4"
"sd[E3]","900",24,250470,31.974,"4"
"sd[E3]","900",24,237358,30.3,"4"
"sd[E3]","900",24,210684,26.895,"4"
"sd[E3]","900",24,213685,27.278,"4"
"sd[E3]","900",24,140505,17.936,"4"
"sd[E3]","900",24,216510,27.639,"4"
"sd[E3]","900",24,233216,29.771,"4"
"sd[E3]","900",24,159149,20.316,"4"
"sd[E3]","900",24,211065,26.944,"4"
"sd[E3]","900",24,215888,27.559,"4"
"sd[E3]","900",24,222257,28.372,"4"
"sd[E3]","900",24,216999,27.701,"4"
"sd[E3]","900",24,227367,29.025,"4"
"sd[E3]","911",24,183731,23.454,"4"
"sd[E3]","911",24,201625,25.738,"4"
"sd[E3]","911",24,228485,29.167,"4"
"sd[E3]","911",24,125506,16.021,"4"
"sd[E3]","911",24,170469,21.761,"4"
"sd[E3]","911",24,238696,30.471,"4"
"sd[E3]","911",24,188702,24.089,"4"
"sd[E3]","911",24,240708,30.728,"4"
"sd[E3]","911",24,195307,24.932,"4"
"sd[E3]","911",24,185743,23.711,"4"
"sd[E3]","911",24,169128,21.59,"4"
"sd[E3]","911",24,211320,26.976,"4"
"sd[E3]","911",24,208174,26.574,"4"
"sd[E3]","911",24,181288,23.142,"4"
"sd[E3]","195",24,125045,15.963,"4"
"sd[E3]","348",24,205641,26.251,"4"
"sd[E3]","348",24,211274,26.97,"4"
"sd[E3]","900",24,164392,20.985,"4"
