"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"582","sd[1]","069","24",253281,32.333,"B1"
"583","sd[1]","069","24",323030,41.236,"B1"
"584","sd[1]","069","24",312279,39.864,"B1"
"585","sd[1]","069","24",247847,31.639,"B1"
"586","sd[1]","069","24",258565,33.007,"B1"
"587","sd[1]","069","24",259149,33.082,"B1"
"588","sd[1]","069","24",295966,37.782,"B1"
"589","sd[1]","069","24",299022,38.172,"B1"
"590","sd[1]","069","24",310552,39.644,"B1"
"591","sd[1]","069","24",271738,34.689,"B1"
"592","sd[1]","069","24",251137,32.059,"B1"
"593","sd[1]","069","24",289534,36.961,"B1"
"594","sd[1]","069","24",225229,28.752,"B1"
"595","sd[1]","069","24",302297,38.59,"B1"
"596","sd[1]","069","24",297221,37.942,"B1"
"597","sd[1]","075","24",277109,35.374,"B1"
"598","sd[1]","075","24",306728,39.155,"B1"
"599","sd[1]","075","24",298130,38.058,"B1"
"600","sd[1]","075","24",291662,37.232,"B1"
"601","sd[1]","075","24",262826,33.551,"B1"
"602","sd[1]","075","24",293975,37.527,"B1"
"603","sd[1]","075","24",284799,36.356,"B1"
"604","sd[1]","075","24",286420,36.563,"B1"
"605","sd[1]","075","24",275528,35.173,"B1"
"606","sd[1]","075","24",283193,36.151,"B1"
"607","sd[1]","075","24",283342,36.17,"B1"
"608","sd[1]","075","24",270540,34.536,"B1"
"609","sd[1]","075","24",297255,37.946,"B1"
"610","sd[1]","075","24",298894,38.155,"B1"
"611","sd[1]","075","24",306957,39.185,"B1"
"612","sd[1]","075","24",287288,36.674,"B1"
"613","sd[1]","075","24",298855,38.15,"B1"
"614","sd[1]","075","24",297017,37.916,"B1"
"615","sd[1]","075","24",327126,41.759,"B1"
"616","sd[1]","075","24",298404,38.093,"B1"
"617","sd[1]","085","24",253874,32.408,"B1"
"618","sd[1]","085","24",294494,37.594,"B1"
"619","sd[1]","085","24",295808,37.761,"B1"
"620","sd[1]","085","24",292933,37.394,"B1"
"621","sd[1]","085","24",292324,37.317,"B1"
"622","sd[1]","085","24",296721,37.878,"B1"
"623","sd[1]","085","24",331465,42.313,"B1"
"624","sd[1]","085","24",255736,32.646,"B1"
"625","sd[1]","085","24",268698,34.301,"B1"
"626","sd[1]","085","24",282691,36.087,"B1"
"627","sd[1]","085","24",279244,35.647,"B1"
"628","sd[1]","085","24",300826,38.402,"B1"
"629","sd[1]","085","24",291673,37.234,"B1"
"630","sd[1]","085","24",314197,40.109,"B1"
"631","sd[1]","085","24",269624,34.419,"B1"
"632","sd[1]","085","24",300943,38.417,"B1"
"633","sd[1]","085","24",270027,34.47,"B1"
"634","sd[1]","088","24",322930,41.224,"B1"
"635","sd[1]","088","24",330905,42.242,"B1"
"636","sd[1]","088","24",275514,35.171,"B1"
"637","sd[1]","088","24",337380,43.068,"B1"
"638","sd[1]","088","24",325531,41.556,"B1"
"639","sd[1]","088","24",347307,44.336,"B1"
"640","sd[1]","088","24",275834,35.212,"B1"
"641","sd[1]","088","24",265444,33.885,"B1"
"642","sd[1]","088","24",272285,34.759,"B1"
"643","sd[1]","088","24",325685,41.575,"B1"
"644","sd[1]","088","24",336812,42.996,"B1"
"645","sd[1]","088","24",355122,45.333,"B1"
"646","sd[1]","088","24",295616,37.737,"B1"
"647","sd[1]","088","24",249044,31.792,"B1"
"648","sd[1]","088","24",349755,44.648,"B1"
"649","sd[1]","088","24",320093,40.862,"B1"
"650","sd[1]","088","24",271589,34.67,"B1"
"651","sd[1]","088","24",276733,35.326,"B1"
"652","sd[1]","091","24",303266,38.713,"B1"
"653","sd[1]","091","24",288416,36.818,"B1"
"654","sd[1]","091","24",251669,32.127,"B1"
"655","sd[1]","091","24",282118,36.014,"B1"
"656","sd[1]","091","24",297349,37.958,"B1"
"657","sd[1]","091","24",236398,30.177,"B1"
"658","sd[1]","091","24",265176,33.851,"B1"
"659","sd[1]","091","24",293840,37.51,"B1"
"660","sd[1]","091","24",278261,35.521,"B1"
"661","sd[1]","091","24",320369,40.897,"B1"
"662","sd[1]","091","24",267548,34.154,"B1"
"663","sd[1]","091","24",282087,36.01,"B1"
"664","sd[1]","091","24",284193,36.279,"B1"
"665","sd[1]","091","24",317633,40.548,"B1"
"666","sd[1]","091","24",247454,31.589,"B1"
"667","sd[1]","091","24",282850,36.107,"B1"
"668","sd[1]","091","24",286903,36.625,"B1"
"669","sd[1]","091","24",314268,40.118,"B1"
"670","sd[1]","091","24",313961,40.079,"B1"
"671","sd[1]","399","24",309533,39.514,"B1"
"672","sd[1]","399","24",303386,38.729,"B1"
"673","sd[1]","399","24",251752,32.137,"B1"
"674","sd[1]","399","24",295944,37.779,"B1"
"675","sd[1]","399","24",310902,39.688,"B1"
"676","sd[1]","399","24",287015,36.639,"B1"
"677","sd[1]","399","24",326277,41.651,"B1"
"678","sd[1]","399","24",283377,36.175,"B1"
"679","sd[1]","399","24",362113,46.226,"B1"
"680","sd[1]","399","24",262745,33.541,"B1"
"681","sd[1]","399","24",266208,33.983,"B1"
"682","sd[1]","399","24",302711,38.643,"B1"
"683","sd[1]","399","24",294752,37.627,"B1"
"684","sd[1]","399","24",313615,40.035,"B1"
"685","sd[1]","399","24",283797,36.228,"B1"
"686","sd[1]","399","24",264988,33.827,"B1"
"687","sd[1]","399","24",295915,37.775,"B1"
"688","sd[1]","399","24",309553,39.516,"B1"
"689","sd[1]","399","24",311885,39.814,"B1"
"690","sd[1]","399","24",244390,31.198,"B1"
"691","sd[1]","026","24",302819,38.656,"B1"
"692","sd[1]","028","24",345071,44.05,"B1"
"693","sd[1]","028","24",345071,44.05,"B1"
"694","sd[1]","028","24",356384,45.494,"B1"
"695","sd[1]","028","24",305665,39.02,"B1"
"696","sd[1]","031","24",313951,40.077,"B1"
"697","sd[1]","031","24",291562,37.219,"B1"
"698","sd[1]","032","24",275381,35.154,"B1"
"699","sd[1]","038","24",294387,37.58,"B1"
"700","sd[1]","038","24",247485,31.593,"B1"
"701","sd[1]","045","24",318511,40.66,"B1"
"702","sd[1]","069","24",302058,38.559,"B1"
"703","sd[1]","085","24",293122,37.419,"B1"
"704","sd[1]","085","24",304969,38.931,"B1"
"705","sd[1]","088","24",340124,43.419,"B1"
"706","sd[1]","088","24",286184,36.533,"B1"
"707","sd[1]","026","24",362541,46.28,"B1"
"708","sd[E3]","021","24",99918,12.755,"B1"
"709","sd[E3]","021","24",204997,26.169,"B1"
"710","sd[E3]","021","24",194937,24.885,"B1"
"711","sd[E3]","021","24",214374,27.366,"B1"
"712","sd[E3]","021","24",210620,26.887,"B1"
"713","sd[E3]","021","24",220007,28.085,"B1"
"714","sd[E3]","021","24",152211,19.431,"B1"
"715","sd[E3]","021","24",209141,26.698,"B1"
"716","sd[E3]","021","24",247012,31.532,"B1"
"717","sd[E3]","021","24",91358,11.662,"B1"
"718","sd[E3]","021","24",188184,24.023,"B1"
"719","sd[E3]","021","24",182874,23.345,"B1"
"720","sd[E3]","021","24",206640,26.379,"B1"
"721","sd[E3]","021","24",201748,25.754,"B1"
"722","sd[E3]","026","24",252341,32.213,"B1"
"723","sd[E3]","026","24",235389,30.049,"B1"
"724","sd[E3]","026","24",224658,28.679,"B1"
"725","sd[E3]","026","24",248919,31.776,"B1"
"726","sd[E3]","026","24",255525,32.619,"B1"
"727","sd[E3]","026","24",270247,34.498,"B1"
"728","sd[E3]","026","24",253446,32.354,"B1"
"729","sd[E3]","026","24",215178,27.469,"B1"
"730","sd[E3]","026","24",253770,32.395,"B1"
"731","sd[E3]","026","24",267531,34.152,"B1"
"732","sd[E3]","026","24",249296,31.824,"B1"
"733","sd[E3]","026","24",230300,29.399,"B1"
"734","sd[E3]","026","24",307068,39.199,"B1"
"735","sd[E3]","026","24",240891,30.751,"B1"
"736","sd[E3]","026","24",260007,33.191,"B1"
"737","sd[E3]","026","24",231855,29.598,"B1"
"738","sd[E3]","026","24",253146,32.315,"B1"
"739","sd[E3]","026","24",220642,28.166,"B1"
"740","sd[E3]","028","24",208952,26.674,"B1"
"741","sd[E3]","028","24",249179,31.809,"B1"
"742","sd[E3]","028","24",239818,30.614,"B1"
"743","sd[E3]","028","24",253185,32.32,"B1"
"744","sd[E3]","028","24",221542,28.281,"B1"
"745","sd[E3]","028","24",206970,26.421,"B1"
"746","sd[E3]","028","24",213939,27.31,"B1"
"747","sd[E3]","028","24",270627,34.547,"B1"
"748","sd[E3]","028","24",217648,27.784,"B1"
"749","sd[E3]","028","24",248048,31.665,"B1"
"750","sd[E3]","028","24",243678,31.107,"B1"
"751","sd[E3]","028","24",230276,29.396,"B1"
"752","sd[E3]","028","24",293216,37.431,"B1"
"753","sd[E3]","028","24",231372,29.536,"B1"
"754","sd[E3]","028","24",270392,34.517,"B1"
"755","sd[E3]","028","24",273293,34.887,"B1"
"756","sd[E3]","031","24",123827,15.807,"B1"
"757","sd[E3]","031","24",222134,28.357,"B1"
"758","sd[E3]","031","24",109332,13.957,"B1"
"759","sd[E3]","031","24",151984,19.402,"B1"
"760","sd[E3]","031","24",239025,30.513,"B1"
"761","sd[E3]","031","24",182510,23.298,"B1"
"762","sd[E3]","031","24",105567,13.476,"B1"
"763","sd[E3]","031","24",138092,17.628,"B1"
"764","sd[E3]","031","24",133296,17.016,"B1"
"765","sd[E3]","031","24",156447,19.971,"B1"
"766","sd[E3]","031","24",202143,25.805,"B1"
"767","sd[E3]","031","24",172829,22.063,"B1"
"768","sd[E3]","031","24",180554,23.049,"B1"
"769","sd[E3]","031","24",214373,27.366,"B1"
"770","sd[E3]","031","24",197438,25.204,"B1"
"771","sd[E3]","032","24",117210,14.962,"B1"
"772","sd[E3]","032","24",79274,10.12,"B1"
"773","sd[E3]","032","24",102891,13.135,"B1"
"774","sd[E3]","032","24",143255,18.287,"B1"
"775","sd[E3]","032","24",114849,14.661,"B1"
"776","sd[E3]","032","24",107686,13.747,"B1"
"777","sd[E3]","032","24",148520,18.959,"B1"
"778","sd[E3]","032","24",185818,23.721,"B1"
"779","sd[E3]","032","24",144335,18.425,"B1"
"780","sd[E3]","032","24",170096,21.714,"B1"
"781","sd[E3]","032","24",94024,12.003,"B1"
"782","sd[E3]","032","24",148618,18.972,"B1"
"783","sd[E3]","032","24",129997,16.595,"B1"
"784","sd[E3]","032","24",142402,18.178,"B1"
"785","sd[E3]","032","24",170990,21.828,"B1"
"786","sd[E3]","032","24",188411,24.052,"B1"
"787","sd[E3]","038","24",47292,6.037,"B1"
"788","sd[E3]","038","24",123538,15.77,"B1"
"789","sd[E3]","038","24",87163,11.127,"B1"
"790","sd[E3]","038","24",250696,32.003,"B1"
"791","sd[E3]","038","24",251202,32.067,"B1"
"792","sd[E3]","038","24",205805,26.272,"B1"
"793","sd[E3]","038","24",213522,27.257,"B1"
"794","sd[E3]","038","24",142257,18.16,"B1"
"795","sd[E3]","038","24",236074,30.136,"B1"
"796","sd[E3]","038","24",163517,20.874,"B1"
"797","sd[E3]","038","24",69951,8.93,"B1"
"798","sd[E3]","038","24",99999,12.765,"B1"
"799","sd[E3]","038","24",47193,6.024,"B1"
"800","sd[E3]","038","24",204072,26.051,"B1"
"801","sd[E3]","038","24",97497,12.446,"B1"
"802","sd[E3]","038","24",44808,5.72,"B1"
"803","sd[E3]","038","24",213508,27.255,"B1"
"804","sd[E3]","038","24",234173,29.893,"B1"
"805","sd[E3]","038","24",222403,28.391,"B1"
"806","sd[E3]","038","24",220378,28.132,"B1"
"807","sd[E3]","040","24",176780,22.567,"B1"
"808","sd[E3]","040","24",182703,23.323,"B1"
"809","sd[E3]","040","24",201758,25.755,"B1"
"810","sd[E3]","040","24",188639,24.081,"B1"
"811","sd[E3]","040","24",125230,15.986,"B1"
"812","sd[E3]","040","24",170431,21.756,"B1"
"813","sd[E3]","040","24",97213,12.41,"B1"
"814","sd[E3]","040","24",173362,22.131,"B1"
"815","sd[E3]","040","24",182641,23.315,"B1"
"816","sd[E3]","040","24",105505,13.468,"B1"
"817","sd[E3]","040","24",201995,25.786,"B1"
"818","sd[E3]","040","24",185403,23.668,"B1"
"819","sd[E3]","040","24",201787,25.759,"B1"
"820","sd[E3]","040","24",193112,24.652,"B1"
"821","sd[E3]","040","24",201734,25.752,"B1"
"822","sd[E3]","040","24",112533,14.365,"B1"
"823","sd[E3]","040","24",73130,9.335,"B1"
"824","sd[E3]","040","24",133584,17.053,"B1"
"825","sd[E3]","040","24",166283,21.227,"B1"
"826","sd[E3]","041","24",175939,22.46,"B1"
"827","sd[E3]","041","24",204732,26.135,"B1"
"828","sd[E3]","041","24",189091,24.138,"B1"
"829","sd[E3]","041","24",205566,26.242,"B1"
"830","sd[E3]","041","24",178409,22.775,"B1"
"831","sd[E3]","041","24",167035,21.323,"B1"
"832","sd[E3]","041","24",149048,19.027,"B1"
"833","sd[E3]","041","24",91337,11.66,"B1"
"834","sd[E3]","041","24",200000,25.531,"B1"
"835","sd[E3]","041","24",219627,28.037,"B1"
"836","sd[E3]","041","24",190264,24.288,"B1"
"837","sd[E3]","041","24",198094,25.288,"B1"
"838","sd[E3]","041","24",197580,25.222,"B1"
"839","sd[E3]","041","24",177334,22.638,"B1"
"840","sd[E3]","041","24",202556,25.857,"B1"
"841","sd[E3]","041","24",190786,24.355,"B1"
"842","sd[E3]","041","24",199953,25.525,"B1"
"843","sd[E3]","041","24",175534,22.408,"B1"
"844","sd[E3]","041","24",183359,23.407,"B1"
"845","sd[E3]","045","24",290951,37.141,"B1"
"846","sd[E3]","045","24",249410,31.838,"B1"
"847","sd[E3]","045","24",252239,32.2,"B1"
"848","sd[E3]","045","24",242192,30.917,"B1"
"849","sd[E3]","045","24",213833,27.297,"B1"
"850","sd[E3]","045","24",267694,34.173,"B1"
"851","sd[E3]","045","24",259109,33.077,"B1"
"852","sd[E3]","045","24",257299,32.846,"B1"
"853","sd[E3]","045","24",243080,31.03,"B1"
"854","sd[E3]","045","24",224302,28.633,"B1"
"855","sd[E3]","045","24",237706,30.344,"B1"
"856","sd[E3]","045","24",227324,29.019,"B1"
"857","sd[E3]","045","24",203630,25.994,"B1"
"858","sd[E3]","045","24",279633,35.697,"B1"
"859","sd[E3]","045","24",267602,34.161,"B1"
"860","sd[E3]","045","24",174630,22.292,"B1"
"861","sd[E3]","045","24",257555,32.878,"B1"
"862","sd[E3]","045","24",179080,22.86,"B1"
"863","sd[E3]","045","24",213520,27.257,"B1"
"864","sd[E3]","048","24",201176,25.681,"B1"
"865","sd[E3]","048","24",172045,21.962,"B1"
"866","sd[E3]","048","24",197887,25.261,"B1"
"867","sd[E3]","048","24",168195,21.471,"B1"
"868","sd[E3]","048","24",184658,23.573,"B1"
"869","sd[E3]","048","24",167445,21.375,"B1"
"870","sd[E3]","048","24",132435,16.906,"B1"
"871","sd[E3]","048","24",181119,23.121,"B1"
"872","sd[E3]","048","24",202095,25.798,"B1"
"873","sd[E3]","048","24",176766,22.565,"B1"
"874","sd[E3]","048","24",167869,21.429,"B1"
"875","sd[E3]","048","24",133128,16.994,"B1"
"876","sd[E3]","048","24",180801,23.08,"B1"
"877","sd[E3]","048","24",146300,18.676,"B1"
"878","sd[E3]","048","24",177999,22.723,"B1"
"879","sd[E3]","048","24",194322,24.806,"B1"
"880","sd[E3]","048","24",154728,19.752,"B1"
"881","sd[E3]","057","24",220235,28.114,"B1"
"882","sd[E3]","057","24",190703,24.344,"B1"
"883","sd[E3]","057","24",230433,29.416,"B1"
"884","sd[E3]","057","24",195074,24.902,"B1"
"885","sd[E3]","057","24",227372,29.025,"B1"
"886","sd[E3]","057","24",194765,24.863,"B1"
"887","sd[E3]","057","24",213011,27.192,"B1"
"888","sd[E3]","057","24",232322,29.657,"B1"
"889","sd[E3]","057","24",201395,25.709,"B1"
"890","sd[E3]","057","24",235518,30.065,"B1"
"891","sd[E3]","057","24",223901,28.582,"B1"
"892","sd[E3]","057","24",200144,25.549,"B1"
"893","sd[E3]","057","24",208714,26.643,"B1"
"894","sd[E3]","057","24",186067,23.752,"B1"
"895","sd[E3]","057","24",227639,29.059,"B1"
"896","sd[E3]","057","24",218873,27.94,"B1"
"897","sd[E3]","057","24",189109,24.141,"B1"
"898","sd[E3]","057","24",237704,30.344,"B1"
"899","sd[E3]","057","24",204691,26.13,"B1"
"900","sd[E3]","057","24",256273,32.715,"B1"
"901","sd[E3]","059","24",82889,10.581,"B1"
"902","sd[E3]","059","24",134485,17.168,"B1"
"903","sd[E3]","059","24",112616,14.376,"B1"
"904","sd[E3]","059","24",125031,15.961,"B1"
"905","sd[E3]","059","24",43163,5.51,"B1"
"906","sd[E3]","059","24",100133,12.783,"B1"
"907","sd[E3]","059","24",142614,18.205,"B1"
"908","sd[E3]","059","24",109857,14.024,"B1"
"909","sd[E3]","059","24",100916,12.882,"B1"
"910","sd[E3]","059","24",131376,16.771,"B1"
"911","sd[E3]","059","24",106224,13.56,"B1"
"912","sd[E3]","059","24",84802,10.825,"B1"
"913","sd[E3]","059","24",57677,7.363,"B1"
"914","sd[E3]","059","24",110641,14.124,"B1"
"915","sd[E3]","059","24",66184,8.449,"B1"
"916","sd[E3]","059","24",131452,16.781,"B1"
"917","sd[E3]","059","24",103554,13.219,"B1"
"918","sd[E3]","059","24",114913,14.669,"B1"
"919","sd[E3]","059","24",81725,10.433,"B1"
"920","sd[E3]","069","24",179320,22.891,"B1"
"921","sd[E3]","069","24",232119,29.631,"B1"
"922","sd[E3]","069","24",77389,9.879,"B1"
"923","sd[E3]","069","24",214111,27.332,"B1"
"924","sd[E3]","069","24",232580,29.69,"B1"
"925","sd[E3]","069","24",211824,27.04,"B1"
"926","sd[E3]","069","24",73879,9.431,"B1"
"927","sd[E3]","069","24",255366,32.599,"B1"
"928","sd[E3]","069","24",243908,31.136,"B1"
"929","sd[E3]","069","24",193297,24.675,"B1"
"930","sd[E3]","069","24",235500,30.063,"B1"
"931","sd[E3]","069","24",186958,23.866,"B1"
"932","sd[E3]","069","24",253708,32.387,"B1"
"933","sd[E3]","069","24",255063,32.56,"B1"
"934","sd[E3]","069","24",252297,32.207,"B1"
"935","sd[E3]","069","24",251129,32.058,"B1"
"936","sd[E3]","069","24",179262,22.884,"B1"
"937","sd[E3]","069","24",248180,31.681,"B1"
"938","sd[E3]","069","24",201276,25.694,"B1"
"939","sd[E3]","075","24",162601,20.757,"B1"
"940","sd[E3]","075","24",156502,19.978,"B1"
"941","sd[E3]","075","24",175955,22.462,"B1"
"942","sd[E3]","075","24",156988,20.04,"B1"
"943","sd[E3]","075","24",178802,22.825,"B1"
"944","sd[E3]","075","24",162818,20.785,"B1"
"945","sd[E3]","075","24",197642,25.23,"B1"
"946","sd[E3]","075","24",170474,21.762,"B1"
"947","sd[E3]","075","24",117780,15.035,"B1"
"948","sd[E3]","075","24",175864,22.45,"B1"
"949","sd[E3]","075","24",132698,16.94,"B1"
"950","sd[E3]","075","24",156948,20.035,"B1"
"951","sd[E3]","075","24",179030,22.854,"B1"
"952","sd[E3]","075","24",171989,21.955,"B1"
"953","sd[E3]","075","24",155243,19.818,"B1"
"954","sd[E3]","075","24",186379,23.792,"B1"
"955","sd[E3]","083","24",169708,21.664,"B1"
"956","sd[E3]","083","24",194304,24.804,"B1"
"957","sd[E3]","083","24",95065,12.136,"B1"
"958","sd[E3]","083","24",234157,29.891,"B1"
"959","sd[E3]","083","24",204727,26.134,"B1"
"960","sd[E3]","083","24",200646,25.614,"B1"
"961","sd[E3]","083","24",173365,22.131,"B1"
"962","sd[E3]","083","24",240610,30.715,"B1"
"963","sd[E3]","083","24",220696,28.173,"B1"
"964","sd[E3]","083","24",223479,28.528,"B1"
"965","sd[E3]","083","24",226396,28.901,"B1"
"966","sd[E3]","083","24",226437,28.906,"B1"
"967","sd[E3]","083","24",136340,17.405,"B1"
"968","sd[E3]","083","24",176243,22.498,"B1"
"969","sd[E3]","083","24",226137,28.868,"B1"
"970","sd[E3]","083","24",186571,23.817,"B1"
"971","sd[E3]","083","24",82537,10.536,"B1"
"972","sd[E3]","083","24",225594,28.798,"B1"
"973","sd[E3]","083","24",237357,30.3,"B1"
"974","sd[E3]","088","24",109299,13.953,"B1"
"975","sd[E3]","088","24",140709,17.962,"B1"
"976","sd[E3]","088","24",159059,20.305,"B1"
"977","sd[E3]","088","24",185100,23.629,"B1"
"978","sd[E3]","088","24",123234,15.731,"B1"
"979","sd[E3]","088","24",158089,20.181,"B1"
"980","sd[E3]","088","24",231853,29.597,"B1"
"981","sd[E3]","088","24",191463,24.441,"B1"
"982","sd[E3]","088","24",156544,19.984,"B1"
"983","sd[E3]","088","24",146007,18.639,"B1"
"984","sd[E3]","088","24",207010,26.426,"B1"
"985","sd[E3]","088","24",201944,25.779,"B1"
"986","sd[E3]","088","24",157461,20.101,"B1"
"987","sd[E3]","091","24",204334,26.084,"B1"
"988","sd[E3]","091","24",136612,17.439,"B1"
"989","sd[E3]","091","24",169012,21.575,"B1"
"990","sd[E3]","091","24",105093,13.416,"B1"
"991","sd[E3]","091","24",151681,19.363,"B1"
"992","sd[E3]","091","24",180140,22.996,"B1"
"993","sd[E3]","091","24",185006,23.617,"B1"
"994","sd[E3]","091","24",195616,24.971,"B1"
"995","sd[E3]","091","24",213023,27.193,"B1"
"996","sd[E3]","091","24",186949,23.865,"B1"
"997","sd[E3]","091","24",192311,24.55,"B1"
"998","sd[E3]","091","24",154173,19.681,"B1"
"999","sd[E3]","091","24",193459,24.696,"B1"
"1000","sd[E3]","091","24",189353,24.172,"B1"
"1001","sd[E3]","091","24",168849,21.554,"B1"
"1002","sd[E3]","091","24",172746,22.052,"B1"
"1003","sd[E3]","399","24",156400,19.965,"B1"
"1004","sd[E3]","399","24",153483,19.593,"B1"
"1005","sd[E3]","399","24",129145,16.486,"B1"
"1006","sd[E3]","399","24",245135,31.293,"B1"
"1007","sd[E3]","399","24",141206,18.026,"B1"
"1008","sd[E3]","399","24",173646,22.167,"B1"
"1009","sd[E3]","399","24",145166,18.531,"B1"
"1010","sd[E3]","399","24",178903,22.838,"B1"
"1011","sd[E3]","399","24",132633,16.931,"B1"
"1012","sd[E3]","399","24",173000,22.084,"B1"
"1013","sd[E3]","399","24",162492,20.743,"B1"
"1014","sd[E3]","399","24",130898,16.71,"B1"
"1015","sd[E3]","399","24",194203,24.791,"B1"
"1016","sd[E3]","399","24",165255,21.096,"B1"
"1017","sd[E3]","399","24",193083,24.648,"B1"
"1018","sd[E3]","028","24",286440,36.566,"B1"
"1019","sd[E3]","031","24",50461,6.442,"B1"
"1020","sd[E3]","031","24",126037,16.089,"B1"
"1021","sd[E3]","048","24",151172,19.298,"B1"
"1022","sd[E3]","059","24",128141,16.358,"B1"
"1023","sd[E3]","088","24",181594,23.181,"B1"
"1024","sd[E3]","399","24",153187,19.555,"B1"
"1025","sd[E3]","399","24",162947,20.801,"B1"
"1026","sd[ETX4]","021","24",227861,29.088,"B1"
"1027","sd[ETX4]","021","24",176805,22.57,"B1"
